"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","pink",TRUE,0.0316,642,293,26,0.089,0.04,"GO:0005815","CC",2,"microtubule organizing center",1,"MKS1,CUL7,CROCC,AAAS,HOOK2,SYTL4,CCDC61,ABCA2,LZTS2,CDK5RAP3,OBSL1,CEP250,TUBGCP6,DPF2,USP20,NUMA1,IFT172,GAS8,CENPJ,IFT122,CNTROB,PLA2G6,IFT140,SFI1,CCHCR1,HAUS5",4.43570421583896
"2","pink",TRUE,0.004,13967,293,252,0.86,0.018,"GO:0005622","CC",1,"intracellular",1,"RBM5,ARHGAP33,DVL2,IFFO1,NISCH,MKS1,AKAP8L,CALCOCO1,MRI1,CUL7,TRAF1,CROCC,TNK2,SUGP2,TLE2,GRIPAP1,SMG6,EPN2,BCS1L,SCARF1,XAB2,DGKD,CBFA2T2,MKNK1,RABL2B,KIAA0141,NFE2L1,ULK2,ZNF671,SSH1,USP40,EBF4,ZBTB25,PCBP4,YPEL3,AAAS,HOOK2,ARVCF,ZDHHC8,TOP3B,GGA1,HPS4,CHKB,THOC5,ARSA,TELO2,ZMYND8,DIDO1,TAZ,SYTL4,HSF4,ELMO3,CENPT,TSNAXIP1,ZNF821,MTHFSD,GGA2,GYS1,TBC1D17,CCDC61,CRTC1,GRB10,MOGAT3,ZNF862,ABCA2,LZTS2,CDK5RAP3,RECQL5,EZH1,MADD,PRPF40B,ITFG2,CUL9,APBB3,TMCO6,ABTB1,HEMK1,PASK,SUPT7L,ZNF211,WDR83,OBSL1,AARS2,PAX8,ZNF133,CEP250,XRCC3,IDUA,TMEM175,SIN3B,TUBGCP6,IRF5,RPAIN,SLC27A1,ZNF337,POMT1,C19ORF66,POLN,ZNF227,DLG4,ARHGEF11,IGHMBP2,FBXO44,SUV420H2,DPF2,MEN1,USP20,GOLGA1,SPAG8,TMEM8B,TJAP1,ATAT1,MYO7A,NUMA1,IFT172,CLSTN3,MARCH9,DCAF5,CDAN1,MAN2C1,GAS8,RANBP10,SGSM2,CCDC40,NT5C3B,RERE,PPOX,USP21,INTS3,ZNF514,LIMD1,TRIM41,FAM193B,RNF44,ZNF182,ZMYM3,SH3GLB2,FAM73B,INPP5E,UBE3B,DLG5,CENPJ,TCF7L1,FLCN,MOV10,FUK,RNF207,ZFAND2B,DIP2A,VPS11,CRTC2,MUM1,ERCC3,STK36,ANKZF1,GLB1L,IFT122,ZNF589,INPPL1,TSC1,METTL3,POLL,PPFIBP2,VPS39,ENTHD2,PPP2R3B,KLHL26,ZNF641,ZNF701,KIFC2,ZNF558,ATG16L2,COG7,THBS3,INO80E,HEXDC,CNTROB,NFRKB,STAT2,CCBL1,FUT3,ZNF692,LRRC48,KDM2A,ZNF449,RNF213,ADCY6,SLC29A2,ZNF169,ANAPC2,CLK2,ULK1,MAN1B1,PNPLA2,KIAA0195,DMAP1,ALS2CL,WDR6,P4HTM,CLK3,PACS2,GEMIN4,ZNF609,SLC26A11,RBM10,PLA2G6,ZFP90,NELFA,LRRC37B,NRBP2,PTCH1,SPIN2B,TPCN1,IFT140,ZNF250,TMEM63A,MPHOSPH8,PPP1R26,MIB2,RAB40C,SFI1,UCKL1,ABCA4,LDB1,CDC42BPB,C9ORF114,INPP5B,RXRB,NFKBIL1,CCHCR1,TRIM10,ZNF783,TRIM13,SPIRE2,RGL3,DENND6B,DNASE1,AP1G2,CPNE1,PLIN5,VPS52,SLC26A6,RGL2,ZNF585B,HAUS5,GLI4,SHANK3,ZNF234,SRGAP2,MYO15B,CTD-3105H18.14,SRCIN1",0.535768712823952
"3","pink",TRUE,0.0149,13571,293,245,0.836,0.018,"GO:0044424","CC",1,"intracellular part",2,"RBM5,ARHGAP33,DVL2,IFFO1,NISCH,MKS1,AKAP8L,CALCOCO1,MRI1,CUL7,TRAF1,CROCC,TNK2,SUGP2,TLE2,GRIPAP1,SMG6,EPN2,BCS1L,SCARF1,XAB2,DGKD,CBFA2T2,MKNK1,KIAA0141,NFE2L1,ULK2,ZNF671,SSH1,USP40,EBF4,ZBTB25,PCBP4,YPEL3,AAAS,HOOK2,ARVCF,ZDHHC8,TOP3B,GGA1,HPS4,CHKB,THOC5,ARSA,TELO2,ZMYND8,DIDO1,TAZ,SYTL4,HSF4,ELMO3,CENPT,TSNAXIP1,ZNF821,MTHFSD,GGA2,GYS1,TBC1D17,CCDC61,CRTC1,GRB10,MOGAT3,ZNF862,ABCA2,LZTS2,CDK5RAP3,RECQL5,EZH1,MADD,PRPF40B,ITFG2,CUL9,APBB3,TMCO6,ABTB1,HEMK1,PASK,SUPT7L,ZNF211,WDR83,OBSL1,AARS2,PAX8,ZNF133,CEP250,XRCC3,IDUA,TMEM175,SIN3B,TUBGCP6,IRF5,RPAIN,SLC27A1,ZNF337,POMT1,C19ORF66,POLN,ZNF227,DLG4,ARHGEF11,IGHMBP2,FBXO44,SUV420H2,DPF2,MEN1,USP20,GOLGA1,SPAG8,TMEM8B,TJAP1,ATAT1,MYO7A,NUMA1,IFT172,CLSTN3,MARCH9,DCAF5,CDAN1,MAN2C1,GAS8,RANBP10,SGSM2,CCDC40,NT5C3B,RERE,PPOX,USP21,INTS3,ZNF514,LIMD1,TRIM41,FAM193B,RNF44,ZNF182,ZMYM3,SH3GLB2,FAM73B,INPP5E,UBE3B,DLG5,CENPJ,TCF7L1,FLCN,MOV10,FUK,RNF207,ZFAND2B,DIP2A,VPS11,CRTC2,MUM1,ERCC3,STK36,ANKZF1,GLB1L,IFT122,ZNF589,INPPL1,TSC1,METTL3,POLL,VPS39,ENTHD2,PPP2R3B,KLHL26,ZNF641,ZNF701,KIFC2,ZNF558,ATG16L2,COG7,THBS3,INO80E,HEXDC,CNTROB,NFRKB,STAT2,CCBL1,FUT3,ZNF692,LRRC48,KDM2A,ZNF449,RNF213,SLC29A2,ZNF169,ANAPC2,CLK2,ULK1,MAN1B1,PNPLA2,KIAA0195,DMAP1,ALS2CL,WDR6,P4HTM,CLK3,PACS2,GEMIN4,ZNF609,SLC26A11,RBM10,PLA2G6,ZFP90,NELFA,LRRC37B,NRBP2,PTCH1,SPIN2B,TPCN1,IFT140,ZNF250,TMEM63A,MPHOSPH8,PPP1R26,MIB2,RAB40C,SFI1,UCKL1,ABCA4,LDB1,CDC42BPB,C9ORF114,INPP5B,RXRB,NFKBIL1,CCHCR1,TRIM10,ZNF783,TRIM13,SPIRE2,DENND6B,DNASE1,AP1G2,CPNE1,PLIN5,VPS52,SLC26A6,ZNF585B,HAUS5,GLI4,ZNF234,SRGAP2,MYO15B,SRCIN1",0.550802445394251
"4","pink",TRUE,0.00828,11692,293,220,0.751,0.019,"GO:0043229","CC",1,"intracellular organelle",2,"RBM5,DVL2,IFFO1,NISCH,MKS1,AKAP8L,CALCOCO1,MRI1,CUL7,CROCC,TNK2,SUGP2,TLE2,GRIPAP1,SMG6,EPN2,BCS1L,SCARF1,XAB2,DGKD,CBFA2T2,MKNK1,KIAA0141,NFE2L1,ULK2,ZNF671,SSH1,USP40,EBF4,ZBTB25,YPEL3,AAAS,HOOK2,ARVCF,ZDHHC8,TOP3B,GGA1,HPS4,THOC5,ARSA,TELO2,ZMYND8,DIDO1,TAZ,SYTL4,HSF4,CENPT,ZNF821,GGA2,TBC1D17,CCDC61,CRTC1,MOGAT3,ZNF862,ABCA2,LZTS2,CDK5RAP3,RECQL5,EZH1,PRPF40B,ITFG2,APBB3,TMCO6,ABTB1,HEMK1,PASK,SUPT7L,ZNF211,WDR83,OBSL1,AARS2,PAX8,ZNF133,CEP250,XRCC3,IDUA,TMEM175,SIN3B,TUBGCP6,IRF5,RPAIN,SLC27A1,ZNF337,POMT1,C19ORF66,POLN,ZNF227,DLG4,IGHMBP2,SUV420H2,DPF2,MEN1,USP20,GOLGA1,SPAG8,TMEM8B,TJAP1,ATAT1,MYO7A,NUMA1,IFT172,CLSTN3,MARCH9,DCAF5,CDAN1,MAN2C1,GAS8,RANBP10,SGSM2,CCDC40,RERE,PPOX,USP21,INTS3,ZNF514,LIMD1,TRIM41,FAM193B,RNF44,ZNF182,ZMYM3,SH3GLB2,FAM73B,INPP5E,UBE3B,CENPJ,TCF7L1,FLCN,MOV10,ZFAND2B,DIP2A,VPS11,CRTC2,MUM1,ERCC3,STK36,ANKZF1,GLB1L,IFT122,ZNF589,INPPL1,TSC1,METTL3,POLL,VPS39,ENTHD2,PPP2R3B,ZNF641,ZNF701,KIFC2,ZNF558,ATG16L2,COG7,INO80E,HEXDC,CNTROB,NFRKB,STAT2,CCBL1,FUT3,ZNF692,LRRC48,KDM2A,ZNF449,RNF213,SLC29A2,ZNF169,ANAPC2,CLK2,ULK1,MAN1B1,PNPLA2,KIAA0195,DMAP1,WDR6,P4HTM,CLK3,PACS2,GEMIN4,ZNF609,SLC26A11,RBM10,PLA2G6,ZFP90,NELFA,PTCH1,SPIN2B,TPCN1,IFT140,ZNF250,TMEM63A,MPHOSPH8,PPP1R26,MIB2,SFI1,UCKL1,ABCA4,LDB1,CDC42BPB,C9ORF114,INPP5B,RXRB,NFKBIL1,CCHCR1,ZNF783,TRIM13,SPIRE2,DENND6B,DNASE1,AP1G2,CPNE1,PLIN5,VPS52,SLC26A6,ZNF585B,HAUS5,GLI4,ZNF234,SRGAP2,MYO15B",0.883484947044495
"5","midnightblue",TRUE,0.0138,57,223,7,0.031,0.123,"GO:0006360","BP",15,"transcription from RNA polymerase I promoter",1,"DHX33,POLR1A,TWISTNB,POLR1B,ATF4,TAF1D,POLR1C",6.76348286324286
"6","midnightblue",TRUE,1.14e-05,10975,223,172,0.771,0.016,"GO:0008152","BP",4,"metabolic process",1,"DHX33,DBF4,SPRTN,PTBP1,MIR671,NSUN2,METTL1,TRIO,FNIP2,MRTO4,NOP58,POLR3E,CTDP1,MTMR1,RNF4,TRMT11,POLR1A,RNF126,PDCD2,NUFIP1,SEH1L,ATG16L1,GCN1L1,TRMT6,FUS,PUS7,SUPT16H,HIRA,TRIB3,NOP56,RBM3,UGGT2,SETD6,POP1,PYCRL,SGTA,TWISTNB,RBM28,C10ORF2,MTPAP,PPIF,UTP6,SUPT6H,GAR1,CARS,CYP27B1,NUP107,NOP2,PRKAB1,BYSL,TCERG1,KLHL18,RRP9,EIF2B4,WDR75,ODC1,WDR77,DCAF4,UBIAD1,PSPC1,MPHOSPH10,RRP36,XPO5,RIOK1,DDX31,POLR1B,ATF4,OPN1SW,INO80,ALDH1A2,ILF3,EXOSC2,ACLY,MYBBP1A,DPH2,TOE1,GRHL1,RBM17,HNRNPA1,ACVR1B,LTV1,TAF5L,DDX56,TRA2B,GATA4,C9ORF156,RIPK1,RABGGTB,WDR12,TDG,ARRDC4,PMM2,FEM1A,DUS3L,POGK,ISG20L2,RQCD1,ABT1,POLR3A,PPRC1,PDCD11,YTHDF1,QTRTD1,HNRPDL,SUPV3L1,BRPF1,AGPAT6,RRP1B,MED27,NEK8,SAP30BP,NOL9,TGFA,WDR43,UBLCP1,UTP15,SLC25A32,MID1IP1,NOL6,BMS1,TAF1D,TRMT61A,BAG5,KCTD5,FADD,E2F6,ZNF778,NANP,POLR1C,ZNF584,SLC25A33,ATR,NPPA,EIF1AD,TTLL11,UFSP1,PUS1,TOP3A,CSTF2T,HNRNPA0,BEND3,PFAS,FKRP,FBXL6,SETD8,UBE2G2,ZBTB7C,PRMT3,NANOS1,NOC2L,RRP7A,ZNF79,YRDC,ZNF777,ANAPC7,ZNF239,SLC22A4,ZNF121,RPS6KL1,ZNF485,YTHDF2,TRIM27,E2F4,NUDT19,METTL12,UBE2QL1,P2RY11,PINX1,IKBKG,ZNF587B,PIGW,RP5-937E21.8",1.10347152361181
"7","midnightblue",TRUE,6.22e-08,10168,223,169,0.758,0.017,"GO:0044238","BP",4,"primary metabolic process",2,"DHX33,DBF4,SPRTN,PTBP1,NSUN2,METTL1,TRIO,FNIP2,MRTO4,NOP58,POLR3E,CTDP1,MTMR1,RNF4,TRMT11,POLR1A,RNF126,PDCD2,NUFIP1,SEH1L,ATG16L1,GCN1L1,TRMT6,FUS,PUS7,SUPT16H,HIRA,TRIB3,NOP56,RBM3,UGGT2,SETD6,POP1,PYCRL,SGTA,TWISTNB,RBM28,C10ORF2,MTPAP,PPIF,UTP6,SUPT6H,GAR1,CARS,CYP27B1,NUP107,NOP2,PRKAB1,BYSL,TCERG1,KLHL18,RRP9,EIF2B4,WDR75,ODC1,WDR77,DCAF4,PSPC1,MPHOSPH10,RRP36,XPO5,RIOK1,DDX31,POLR1B,ATF4,OPN1SW,INO80,ALDH1A2,ILF3,EXOSC2,ACLY,MYBBP1A,DPH2,TOE1,GRHL1,RBM17,HNRNPA1,ACVR1B,LTV1,TAF5L,DDX56,TRA2B,GATA4,C9ORF156,RIPK1,RABGGTB,WDR12,TDG,ARRDC4,PMM2,FEM1A,DUS3L,POGK,ISG20L2,RQCD1,ABT1,POLR3A,PPRC1,PDCD11,YTHDF1,QTRTD1,HNRPDL,SUPV3L1,BRPF1,AGPAT6,RRP1B,MED27,NEK8,SAP30BP,NOL9,TGFA,WDR43,UBLCP1,UTP15,SLC25A32,MID1IP1,NOL6,BMS1,TAF1D,TRMT61A,BAG5,KCTD5,FADD,E2F6,ZNF778,NANP,POLR1C,ZNF584,SLC25A33,ATR,NPPA,EIF1AD,TTLL11,UFSP1,PUS1,TOP3A,CSTF2T,HNRNPA0,BEND3,PFAS,FKRP,FBXL6,SETD8,UBE2G2,ZBTB7C,PRMT3,NANOS1,NOC2L,RRP7A,ZNF79,YRDC,ZNF777,ANAPC7,ZNF239,SLC22A4,ZNF121,RPS6KL1,ZNF485,YTHDF2,TRIM27,E2F4,NUDT19,UBE2QL1,P2RY11,PINX1,IKBKG,ZNF587B,PIGW,RP5-937E21.8",1.36698257719581
"8","midnightblue",TRUE,7.52e-07,10599,223,171,0.767,0.016,"GO:0071704","BP",4,"organic substance metabolic process",2,"DHX33,DBF4,SPRTN,PTBP1,MIR671,NSUN2,METTL1,TRIO,FNIP2,MRTO4,NOP58,POLR3E,CTDP1,MTMR1,RNF4,TRMT11,POLR1A,RNF126,PDCD2,NUFIP1,SEH1L,ATG16L1,GCN1L1,TRMT6,FUS,PUS7,SUPT16H,HIRA,TRIB3,NOP56,RBM3,UGGT2,SETD6,POP1,PYCRL,SGTA,TWISTNB,RBM28,C10ORF2,MTPAP,PPIF,UTP6,SUPT6H,GAR1,CARS,CYP27B1,NUP107,NOP2,PRKAB1,BYSL,TCERG1,KLHL18,RRP9,EIF2B4,WDR75,ODC1,WDR77,DCAF4,UBIAD1,PSPC1,MPHOSPH10,RRP36,XPO5,RIOK1,DDX31,POLR1B,ATF4,OPN1SW,INO80,ALDH1A2,ILF3,EXOSC2,ACLY,MYBBP1A,DPH2,TOE1,GRHL1,RBM17,HNRNPA1,ACVR1B,LTV1,TAF5L,DDX56,TRA2B,GATA4,C9ORF156,RIPK1,RABGGTB,WDR12,TDG,ARRDC4,PMM2,FEM1A,DUS3L,POGK,ISG20L2,RQCD1,ABT1,POLR3A,PPRC1,PDCD11,YTHDF1,QTRTD1,HNRPDL,SUPV3L1,BRPF1,AGPAT6,RRP1B,MED27,NEK8,SAP30BP,NOL9,TGFA,WDR43,UBLCP1,UTP15,SLC25A32,MID1IP1,NOL6,BMS1,TAF1D,TRMT61A,BAG5,KCTD5,FADD,E2F6,ZNF778,NANP,POLR1C,ZNF584,SLC25A33,ATR,NPPA,EIF1AD,TTLL11,UFSP1,PUS1,TOP3A,CSTF2T,HNRNPA0,BEND3,PFAS,FKRP,FBXL6,SETD8,UBE2G2,ZBTB7C,PRMT3,NANOS1,NOC2L,RRP7A,ZNF79,YRDC,ZNF777,ANAPC7,ZNF239,SLC22A4,ZNF121,RPS6KL1,ZNF485,YTHDF2,TRIM27,E2F4,NUDT19,UBE2QL1,P2RY11,PINX1,IKBKG,ZNF587B,PIGW,RP5-937E21.8",1.26232799050953
"9","midnightblue",TRUE,3.74e-09,9000,223,159,0.713,0.018,"GO:0043170","BP",4,"macromolecule metabolic process",3,"DHX33,DBF4,SPRTN,PTBP1,MIR671,NSUN2,METTL1,TRIO,FNIP2,MRTO4,NOP58,POLR3E,CTDP1,MTMR1,RNF4,TRMT11,POLR1A,RNF126,PDCD2,NUFIP1,SEH1L,ATG16L1,GCN1L1,TRMT6,FUS,PUS7,SUPT16H,HIRA,TRIB3,NOP56,RBM3,UGGT2,SETD6,POP1,SGTA,TWISTNB,RBM28,C10ORF2,MTPAP,PPIF,UTP6,SUPT6H,GAR1,CARS,NUP107,NOP2,PRKAB1,BYSL,TCERG1,KLHL18,RRP9,EIF2B4,WDR75,ODC1,WDR77,DCAF4,PSPC1,MPHOSPH10,RRP36,XPO5,RIOK1,DDX31,POLR1B,ATF4,OPN1SW,INO80,ALDH1A2,ILF3,EXOSC2,MYBBP1A,DPH2,TOE1,GRHL1,RBM17,HNRNPA1,ACVR1B,LTV1,TAF5L,DDX56,TRA2B,GATA4,C9ORF156,RIPK1,RABGGTB,WDR12,TDG,ARRDC4,PMM2,FEM1A,DUS3L,POGK,ISG20L2,RQCD1,ABT1,POLR3A,PPRC1,PDCD11,YTHDF1,QTRTD1,HNRPDL,SUPV3L1,BRPF1,RRP1B,MED27,NEK8,SAP30BP,NOL9,TGFA,WDR43,UBLCP1,UTP15,NOL6,BMS1,TAF1D,TRMT61A,BAG5,KCTD5,FADD,E2F6,ZNF778,POLR1C,ZNF584,SLC25A33,ATR,NPPA,EIF1AD,TTLL11,UFSP1,PUS1,TOP3A,CSTF2T,HNRNPA0,BEND3,FKRP,FBXL6,SETD8,UBE2G2,ZBTB7C,PRMT3,NANOS1,NOC2L,RRP7A,ZNF79,YRDC,ZNF777,ANAPC7,ZNF239,ZNF121,RPS6KL1,ZNF485,YTHDF2,TRIM27,E2F4,UBE2QL1,PINX1,IKBKG,ZNF587B,PIGW,RP5-937E21.8",1.48452897992254
"10","midnightblue",TRUE,3.96e-13,5257,223,121,0.543,0.023,"GO:0010467","BP",4,"gene expression",4,"DHX33,PTBP1,NSUN2,METTL1,FNIP2,MRTO4,NOP58,POLR3E,CTDP1,RNF4,TRMT11,POLR1A,NUFIP1,SEH1L,GCN1L1,TRMT6,FUS,PUS7,SUPT16H,HIRA,TRIB3,NOP56,RBM3,SETD6,POP1,TWISTNB,RBM28,C10ORF2,MTPAP,UTP6,SUPT6H,GAR1,CARS,NUP107,NOP2,PRKAB1,BYSL,TCERG1,RRP9,EIF2B4,WDR75,WDR77,PSPC1,MPHOSPH10,RRP36,XPO5,RIOK1,POLR1B,ATF4,INO80,ALDH1A2,ILF3,EXOSC2,MYBBP1A,GRHL1,RBM17,HNRNPA1,ACVR1B,LTV1,TAF5L,DDX56,TRA2B,GATA4,C9ORF156,RIPK1,WDR12,TDG,DUS3L,POGK,ISG20L2,RQCD1,ABT1,POLR3A,PPRC1,PDCD11,YTHDF1,QTRTD1,HNRPDL,SUPV3L1,BRPF1,RRP1B,MED27,SAP30BP,NOL9,WDR43,UTP15,NOL6,BMS1,TAF1D,TRMT61A,FADD,E2F6,ZNF778,POLR1C,ZNF584,SLC25A33,NPPA,EIF1AD,PUS1,CSTF2T,HNRNPA0,BEND3,FKRP,SETD8,ZBTB7C,PRMT3,NANOS1,NOC2L,RRP7A,ZNF79,YRDC,ZNF777,ZNF239,ZNF121,ZNF485,YTHDF2,TRIM27,E2F4,IKBKG,ZNF587B,RP5-937E21.8",2.23716411165379
