"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","darkred","central glial substance_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",3.68847493661422e-142
"2","lightgreen","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",5.71464866666513e-129
"3","lightgreen","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",6.07308034446405e-127
"4","lightgreen","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.10843764632114e-126
"5","lightgreen","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.10843764632114e-126
"6","lightgreen","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",3.95233529341096e-125
"7","lightgreen","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",2.30815523698588e-122
"8","lightgreen","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.30815523698588e-122
"9","lightgreen","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.30815523698588e-122
"10","lightgreen","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",1.53207735977316e-119
"11","lightgreen","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.64587426280832e-118
"12","lightgreen","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",4.67059651702916e-116
"13","lightgreen","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.61039712996267e-115
"14","lightgreen","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.19947288866922e-112
"15","lightgreen","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.19947288866922e-112
"16","lightgreen","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.21636671149289e-111
"17","lightgreen","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",2.50370996855647e-110
"18","lightgreen","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.91634609761153e-108
"19","lightgreen","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",5.00734680261983e-108
"20","lightgreen","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",5.00734680261983e-108
"21","lightgreen","salmon_M12_Ribosome__HumanMeta","Brain",6.32306305418508e-105
"22","lightgreen","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",6.74831932185473e-97
"23","lightgreen","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.33176754824597e-95
"24","darkred","central glial substance_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",2.938257821889e-85
"25","darkred","Epithalamus_globalMarker(top200)__HBA","HumanBrainRegions",8.42100879153361e-79
"26","green","Red Nucleus_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.33056822429304e-78
"27","lightgreen","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.10515275500545e-73
"28","black","pink_M10_Microglia(Type1)__HumanMeta","Brain",1.66143648656814e-69
"29","green","blue_M2_Oligodendrocytes__HumanMeta","Brain",4.80673056438124e-66
"30","skyblue","brown_M3_Astrocytes__HumanMeta","Brain",5.56179185998316e-65
"31","darkseagreen4","Neuron_probable__Cahoy","Brain",1.46313534616028e-64
"32","green","Red Nucleus_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",3.78908477836063e-59
"33","yellow4","Cerebellar Cortex_globalMarker(top200)__HBA","HumanBrainRegions",5.985732010876e-55
"34","coral1","brown_downAD_mitochondrion__Blalock_AD","Brain",7.30003866839749e-53
"35","turquoise","Neuron_probable__Cahoy","Brain",9.06203900178069e-52
"36","turquoise","spinal trigeminal nucleus_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",2.59007270164353e-50
"37","lightgreen","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",5.56500003134492e-48
"38","coral1","red_M11_Neuron__HumanMeta","Brain",2.1925674752705e-45
"39","darkseagreen4","Autism_associated_module_M12__Voineagu","Brain",2.99269771113964e-45
"40","lightyellow","cyan_M4_Mitochondria__HumanMeta","Brain",1.11621411502015e-44
"41","lightgreen","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",2.58108968034979e-43
"42","lightgreen","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",9.79457122017342e-42
