"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","purple","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.68204671781741e-135
"2","purple","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",4.78487380374627e-135
"3","purple","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",8.12185865215375e-132
"4","purple","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",4.00922974116525e-131
"5","purple","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.60413149979206e-130
"6","purple","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.60413149979206e-130
"7","purple","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",6.79341486638518e-129
"8","purple","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",6.79341486638518e-129
"9","purple","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",2.28050568580063e-127
"10","purple","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.05689368628764e-126
"11","purple","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",4.66444225642573e-125
"12","purple","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",3.73035562220876e-124
"13","purple","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",2.07504986098197e-122
"14","purple","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",2.07504986098197e-122
"15","purple","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.61788404846343e-118
"16","purple","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",1.4141231457596e-116
"17","purple","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",4.24110652121213e-116
"18","purple","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",5.65104185218036e-112
"19","purple","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",5.65104185218036e-112
"20","purple","salmon_M12_Ribosome__HumanMeta","Brain",1.82165251560265e-111
"21","purple","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.50975892261181e-101
"22","purple","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",4.32643582281787e-100
"23","purple","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",2.98344842654764e-83
"24","purple","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",5.7040313037905e-54
"25","yellowgreen","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.62848854796051e-53
"26","purple","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",4.99503776381526e-53
"27","purple","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",1.15402371586645e-51
"28","yellowgreen","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",1.99044286474017e-51
"29","yellowgreen","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",2.95914336607381e-50
"30","yellowgreen","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",2.95914336607381e-50
"31","yellowgreen","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",3.02798721209908e-50
"32","darkgrey","187103_REACTOME_Interferon_Signaling__Reactome_NCBI_Biosystems","PW_Lists",4.6314345618722e-50
"33","yellowgreen","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.55622026146466e-48
"34","purple","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",4.02110283157472e-48
"35","purple","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",4.02110283157472e-48
"36","purple","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",1.11256797181503e-47
"37","yellowgreen","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",2.13169169700519e-46
"38","yellowgreen","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",3.33889580458256e-43
"39","sienna3","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",5.19141832787649e-41
"40","darkgrey","187106_REACTOME_Interferon_gamma_signaling__Reactome_NCBI_Biosystems","PW_Lists",6.04445483279156e-41
"41","blue","pink_M10_Microglia(Type1)__HumanMeta","Brain",4.00695070510255e-40
"42","yellowgreen","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",4.89594581479286e-40
"43","yellowgreen","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",4.89594581479286e-40
"44","sienna3","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",1.13884062927658e-39
"45","yellowgreen","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.33166704854789e-39
"46","yellowgreen","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.33166704854789e-39
"47","darkgrey","366171_REACTOME_Cytokine_Signaling_in_Immune_system__Reactome_NCBI_Biosystems","PW_Lists",5.20422012757985e-39
"48","yellowgreen","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",3.55398225573855e-38
