"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","orange","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",6.64507545649121e-113
"2","orange","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",5.09487473323246e-109
"3","orange","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",1.27054496930556e-107
"4","orange","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",3.76770271189554e-105
"5","orange","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",1.58696953090963e-104
"6","orange","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",1.58696953090963e-104
"7","orange","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",6.44095970014262e-104
"8","orange","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",6.44095970014262e-104
"9","orange","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.52435131911288e-103
"10","orange","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",8.64988545918755e-103
"11","orange","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",2.37440729360256e-102
"12","orange","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",4.35374083441494e-101
"13","orange","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.41817867316818e-99
"14","orange","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.8277069071929e-99
"15","orange","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.8277069071929e-99
"16","orange","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",4.22037188673278e-98
"17","orange","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",3.66592650597582e-95
"18","magenta","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",2.53604756691128e-94
"19","orange","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",6.00109388698296e-93
"20","orange","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",6.00109388698296e-93
"21","magenta","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",9.9767071268274e-90
"22","orange","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.33713561808109e-85
"23","orange","salmon_M12_Ribosome__HumanMeta","Brain",1.05865200143481e-84
"24","orange","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.63249665902176e-84
"25","magenta","105897_REACTOME_DNA_Replication__Reactome_NCBI_Biosystems","PW_Lists",5.00270872320387e-77
"26","orange","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.09216857334028e-69
"27","magenta","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",2.10952724457496e-60
"28","orange","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",4.79755283111006e-45
"29","saddlebrown","pink_M10_Microglia(Type1)__HumanMeta","Brain",2.21661658278764e-44
"30","orange","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",1.68075979031908e-42
"31","magenta","105812_REACTOME_M_Phase__Reactome_NCBI_Biosystems","PW_Lists",6.73476507369573e-42
"32","violet","187103_REACTOME_Interferon_Signaling__Reactome_NCBI_Biosystems","PW_Lists",1.53556318900325e-41
"33","violet","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",1.53594338106482e-38
"34","magenta","105815_REACTOME_Mitotic_Prometaphase__Reactome_NCBI_Biosystems","PW_Lists",3.37311864329634e-38
"35","orange","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",1.85376355258994e-35
"36","violet","366171_REACTOME_Cytokine_Signaling_in_Immune_system__Reactome_NCBI_Biosystems","PW_Lists",6.53047869736714e-35
"37","blue","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",8.325883984484e-35
"38","blue","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",6.23858485115815e-34
"39","orange","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",2.5408930039148e-33
