"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","green",TRUE,0.0071,644,565,42,0.074,0.065,"GO:0009611","BP",32,"response to wounding",1,"ADIPOR2,CD9,FBLN1,SLC1A3,CD59,TGFB2,WFDC1,CPQ,SLC1A2,GLI1,SPARC,DPYSL3,PDGFRB,WNT5A,TNR,ITPR2,MATN2,SERPINE2,TLR4,PRCP,PDGFC,GNA12,EGFR,NOTCH1,DOCK1,SLC7A11,GJA1,MERTK,PRKCA,PPAP2B,NMNAT3,SMAD3,AXL,HOPX,BCL2,CYP4F11,LAMB2,SOX2,RAP2B,NOG,PRKG1,PPARA",4.47942273309329
"2","green",TRUE,0.00244,27,565,8,0.014,0.296,"GO:0090075","BP",31,"relaxation of muscle",1,"ATP1A2,SRI,PDE4D,GUCY1A3,ADORA2B,PDE4B,PRKG1,GSTM2",8.27072983478041
"3","green",TRUE,0.00781,493,565,35,0.062,0.071,"GO:0003013","BP",9,"circulatory system process",1,"ATP1A2,SRI,TGFB2,TJP1,NCALD,MAP2K6,PDE4D,ADRA1A,ITPR2,CYP2J2,EDNRB,PRCP,EGFR,THRB,GJA1,ANGPT1,LRP5,GUCY1A3,ERAP2,SMAD3,AHCYL1,COL4A3,ADORA2B,SGCD,HOPX,YES1,IRX5,KCNIP1,CTNNA3,PDE4B,PRKG1,NR2F2,PPARA,RYR3,GSTM2",5.11069450993514
"4","green",TRUE,0.00651,489,565,35,0.062,0.072,"GO:0008015","BP",9,"blood circulation",2,"ATP1A2,SRI,TGFB2,TJP1,NCALD,MAP2K6,PDE4D,ADRA1A,ITPR2,CYP2J2,EDNRB,PRCP,EGFR,THRB,GJA1,ANGPT1,LRP5,GUCY1A3,ERAP2,SMAD3,AHCYL1,COL4A3,ADORA2B,SGCD,HOPX,YES1,IRX5,KCNIP1,CTNNA3,PDE4B,PRKG1,NR2F2,PPARA,RYR3,GSTM2",5.12288978302896
"5","green",TRUE,0.00996,42,565,9,0.016,0.214,"GO:0007528","BP",29,"neuromuscular junction development",1,"NEDD4,PTN,PDZRN3,LRP4,NTRK2,UTRN,KALRN,LAMB2,AGRN",7.9342575981592
"6","green",TRUE,0.0203,1487,565,75,0.133,0.05,"GO:0010941","BP",15,"regulation of cell death",1,"PDK4,KITLG,FGFR2,ARHGAP10,GLI2,PHLPP1,REST,CD59,TGFB2,TIMP3,RASSF2,SRPX,PTN,DFNA5,SFRP4,MAP2K6,TPD52L1,PACRG,PDGFRB,WNT5A,SOCS2,CAT,ACVR1C,SMO,EGLN3,ARHGEF6,LGALS3,NES,NOTCH2,EDNRB,TTPA,YAP1,SLC40A1,BMPR1B,FGD4,ASCL1,TMBIM6,TP53,TP53BP2,EGFR,IGFBP3,NTRK2,NOTCH1,TCF7L2,FOXO1,DAB2,MERTK,ANGPT1,PRKCA,SH3RF1,CREB3L1,KALRN,LRP5,DLC1,MIR7-1,SMAD3,AXL,COL4A3,GPR37L1,BCL2,GAS1,SOX2,NOG,PRKD1,PPARA,MITF,DAPK1,POU3F4,ANXA4,KANK2,HMGN5,POU3F3,CARD16,SCRT2,GDF10",3.99208155456036
"7","green",TRUE,0.0445,1390,565,70,0.124,0.05,"GO:0043067","BP",15,"regulation of programmed cell death",2,"PDK4,KITLG,FGFR2,ARHGAP10,GLI2,PHLPP1,REST,CD59,TGFB2,TIMP3,RASSF2,SRPX,PTN,DFNA5,SFRP4,MAP2K6,TPD52L1,PDGFRB,WNT5A,SOCS2,CAT,ACVR1C,SMO,EGLN3,ARHGEF6,LGALS3,NES,NOTCH2,EDNRB,YAP1,SLC40A1,BMPR1B,FGD4,ASCL1,TMBIM6,TP53,TP53BP2,EGFR,IGFBP3,NTRK2,NOTCH1,TCF7L2,FOXO1,DAB2,MERTK,ANGPT1,PRKCA,SH3RF1,CREB3L1,KALRN,LRP5,DLC1,MIR7-1,SMAD3,AXL,COL4A3,BCL2,GAS1,SOX2,NOG,MITF,DAPK1,POU3F4,ANXA4,KANK2,HMGN5,POU3F3,CARD16,SCRT2,GDF10",4.07503277829802
"8","green",TRUE,0.0303,1348,565,69,0.122,0.051,"GO:0051336","BP",14,"regulation of hydrolase activity",1,"KAL1,ARHGAP31,PREX2,ARAP2,ARHGAP6,KITLG,TBC1D1,FGFR2,ARHGAP10,FBLN1,REST,TGFB2,TIMP3,PAPLN,RP2,WFDC1,SYDE1,RASA4,FZD10,PDGFRB,SERPINI2,WNT5A,ARHGEF26,ADRA1A,ACVR1C,PREX1,AMOT,EGLN3,ARHGEF6,TBC1D14,RIN2,STARD13,ARHGAP32,SERPINE2,DNAJC1,BCAR3,FGD4,TMBIM6,TP53,PSD2,ARHGAP18,EGFR,DENND2A,RGS20,NTRK2,CRB2,DOCK1,CRIM1,FARP1,ANGPT1,SH3RF1,PPP2R2B,MMP14,KALRN,SPRY1,DLC1,ALDH1A1,SMAD3,COL4A3,ANTXR1,S1PR1,SOX2,PRKD1,PRKG1,AGRN,DAPK1,SRGAP1,CARD16,ARHGEF28",4.37251602462645
"9","green",TRUE,0.0386,690,565,42,0.074,0.061,"GO:0043087","BP",14,"regulation of GTPase activity",2,"ARHGAP31,PREX2,ARAP2,ARHGAP6,KITLG,TBC1D1,FGFR2,ARHGAP10,RP2,SYDE1,RASA4,FZD10,PDGFRB,WNT5A,ARHGEF26,PREX1,AMOT,ARHGEF6,TBC1D14,RIN2,STARD13,ARHGAP32,BCAR3,FGD4,PSD2,ARHGAP18,EGFR,DENND2A,RGS20,NTRK2,DOCK1,FARP1,ANGPT1,KALRN,SPRY1,DLC1,ALDH1A1,S1PR1,PRKG1,AGRN,SRGAP1,ARHGEF28",5.16166887591942
"10","green",TRUE,0.00433,2826,565,127,0.225,0.045,"GO:0065009","BP",12,"regulation of molecular function",1,"KAL1,ATP1A2,ARHGAP31,PREX2,ARAP2,ARHGAP6,KITLG,TBC1D1,FGFR2,NEDD4,ARHGAP10,TRIB2,SRI,ACACB,FBLN1,ADCY2,CDC14B,REST,TGFB2,TIMP3,PAPLN,RASSF2,MAPRE1,RP2,WFDC1,SYDE1,RASA4,PTN,SFRP4,TRIM14,MAP2K6,FZD10,TPD52L1,SASH1,PDE4D,PDGFRB,SERPINI2,WNT5A,ARHGEF26,PPP1R3C,SOCS2,ADRA1A,CAT,ACVR1C,PREX1,AHNAK,NKX2-2,AMOT,TICAM1,SMO,EGLN3,ARHGEF6,TBC1D14,RIN2,NES,STARD13,ARHGAP32,MDFIC,SERPINE2,EDNRB,DNAJC1,TLR4,BCAR3,FGD4,TMBIM6,TP53,PDGFC,PSD2,ARHGAP18,EGFR,IGFBP3,DENND2A,RGS20,CDKN2B,NTRK2,CRB2,NOTCH1,TCF7L2,LYPD1,DOCK1,CRIM1,NEK7,FARP1,UTRN,DAB2,ANGPT1,PRKCA,SH3RF1,PPP2R2B,MMP14,KALRN,LRP5,PPAP2B,DDR2,SPRY1,DLC1,ALDH1A1,STOX1,SMAD3,GPRC5B,SEPT2,AHCYL1,COL4A3,ANTXR1,ADORA2B,S1PR1,HOPX,BCL2,SOX2,RAP2B,TNFAIP8L3,NOG,PRKD1,PDE4B,PRKG1,NR2F2,NRG3,PPARA,AGRN,DAPK1,SRGAP1,ANXA4,BLM,GRM3,CARD16,GSTM2,ARHGEF28",3.34058179159684
