"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","grey60",TRUE,0.00455,333,678,31,0.046,0.093,"GO:0005774","CC",3,"vacuolar membrane",1,"MIR5010,CLEC16A,PQLC2,ATG16L1,MCOLN1,CLCN7,VPS18,ATP6V0B,AP5S1,TMEM175,TMEM8A,PNPLA7,UBA1,STARD3,ACP2,MARCH9,TLDC1,TRPM2,STK11IP,ABCB9,VPS11,MFSD12,HPS6,SPNS1,AZU1,SLC26A11,ATG9B,TPCN1,ANXA6,NEU1,RDH14",5.2571315954408
"2","grey60",TRUE,0.0186,288,678,27,0.04,0.094,"GO:0098852","CC",3,"lytic vacuole membrane",2,"CLEC16A,PQLC2,MCOLN1,CLCN7,VPS18,AP5S1,TMEM175,TMEM8A,PNPLA7,UBA1,STARD3,ACP2,MARCH9,TLDC1,TRPM2,STK11IP,ABCB9,VPS11,MFSD12,HPS6,SPNS1,AZU1,SLC26A11,TPCN1,ANXA6,NEU1,RDH14",NA
"3","grey60",TRUE,0.0186,288,678,27,0.04,0.094,"GO:0005765","CC",3,"lysosomal membrane",3,"CLEC16A,PQLC2,MCOLN1,CLCN7,VPS18,AP5S1,TMEM175,TMEM8A,PNPLA7,UBA1,STARD3,ACP2,MARCH9,TLDC1,TRPM2,STK11IP,ABCB9,VPS11,MFSD12,HPS6,SPNS1,AZU1,SLC26A11,TPCN1,ANXA6,NEU1,RDH14",5.48517540157285
"4","grey60",TRUE,0.0336,44,221,7,0.032,0.159,"KEGG:02010","keg",2,"ABC transporters",1,"ABCC8,ABCA7,ABCC5,ABCB6,ABCB9,ABCA3,ABCB8",NA
"5","grey60",TRUE,0.0437,127,349,14,0.04,0.11,"REAC:1630316","rea",1,"Glycosaminoglycan metabolism",1,"HS3ST1,XYLT2,MIR671,SLC9A1,ABCC5,IDUA,CHST12,SLC26A1,MIR4647,B4GALT5,HPSE2,CHST15,AF011889.5,NAT6",NA
"6","darkorange2",TRUE,0.0167,107,286,10,0.035,0.093,"GO:0001906","BP",8,"cell killing",1,"RAB27A,STXBP2,IL12RB1,HAMP,CTSC,PTPN6,GNLY,VAV1,B2M,HLA-B",6.88443547366052
"7","darkorange2",TRUE,0.0344,228,286,14,0.049,0.061,"GO:0072593","BP",23,"reactive oxygen species metabolic process",1,"CYBA,RAB27A,PTGS2,TGFB1,NCF2,RAC2,TLR2,CYP1B1,VAV1,HK2,ITGB2,TLR6,HBA1,HBB",6.0269852418093
"8","darkorange2",TRUE,8.77e-06,1685,286,58,0.203,0.034,"GO:0022610","BP",3,"biological adhesion",1,"BAIAP2L1,STAB1,WAS,SLC11A1,CAPG,CASP8,RAB27A,FXYD5,IL12RB1,HCK,TNFSF13B,MSLN,EBI3,TGFB1,JAK3,COL1A1,PTPN6,CYTIP,IL18R1,PLEK,CD58,SPP1,TGFBI,SASH3,NCKAP1L,BTN2A2,RAC2,AJUBA,LILRB2,EMILIN2,SWAP70,LYVE1,LCP1,GPNMB,HLX,CYP1B1,PARVG,VAV1,FERMT3,VSIG4,MMP14,FCER1G,ITGB2,S100A11,CCR1,S100P,B2M,CD300A,HAS2,OLR1,ACER2,PRKX,SELL,HLA-DRB1,MAFB,HBB,LYN,SIGLEC14",4.04118860061473
"9","darkorange2",TRUE,7.69e-06,1679,286,58,0.203,0.035,"GO:0007155","BP",3,"cell adhesion",2,"BAIAP2L1,STAB1,WAS,SLC11A1,CAPG,CASP8,RAB27A,FXYD5,IL12RB1,HCK,TNFSF13B,MSLN,EBI3,TGFB1,JAK3,COL1A1,PTPN6,CYTIP,IL18R1,PLEK,CD58,SPP1,TGFBI,SASH3,NCKAP1L,BTN2A2,RAC2,AJUBA,LILRB2,EMILIN2,SWAP70,LYVE1,LCP1,GPNMB,HLX,CYP1B1,PARVG,VAV1,FERMT3,VSIG4,MMP14,FCER1G,ITGB2,S100A11,CCR1,S100P,B2M,CD300A,HAS2,OLR1,ACER2,PRKX,SELL,HLA-DRB1,MAFB,HBB,LYN,SIGLEC14",4.04702925134427
"10","darkorange2",TRUE,1.81e-05,760,286,35,0.122,0.046,"GO:0098602","BP",3,"single organism cell adhesion",3,"WAS,SLC11A1,CASP8,RAB27A,IL12RB1,TNFSF13B,EBI3,TGFB1,JAK3,PTPN6,IL18R1,PLEK,CD58,SASH3,NCKAP1L,BTN2A2,RAC2,LILRB2,SWAP70,LCP1,GPNMB,HLX,CYP1B1,VAV1,FERMT3,VSIG4,FCER1G,ITGB2,B2M,CD300A,HAS2,HLA-DRB1,MAFB,HBB,LYN",4.71783375653828
