"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","turquoise",TRUE,0.0031,438,2967,108,0.036,0.247,"GO:0016311","BP",1,"dephosphorylation",1,"SLC7A14,PHLPP2,INPP4A,PTPRN,RIMBP2,MTMR1,INPP5A,PPP2R2C,NUAK1,PTPRH,MEF2C,DUSP12,DLG3,SSH1,PPEF1,FKBP1A,HSP90AB1,PPM1F,CDKN3,APEX1,PPP1R16B,LPIN2,CEP192,PCDH11X,EYA1,PPP3CB,CSRNP2,PPM1H,NT5DC3,GPLD1,FIG4,PPP2R5D,DUSP22,PPP1R7,PLEK,NT5C1A,LPPR5,PPP4R4,FKBP1B,DUSP4,CRY2,OCRL,ARPP19,HDHD1,ILKAP,PTPRE,PTPRA,LPIN1,NTPCR,SYTL2,PPP3CA,DUSP6,ENSA,ACP1,CALM2,PHOSPHO2,CTDSPL,NCEH1,LPPR1,DLG2,PTPRO,TMEM132D,PTPRR,UBASH3B,PTPRN2,PPARGC1B,SH3RF2,PPP2R2B,BAG4,SPPL3,SYNJ1,CALM3,CNST,DUSP19,SGPP2,ATP1A1,PRKCD,PPM1M,DLC1,PDP1,TMEM55B,BTRC,HSP90B1,CHP2,YWHAB,SMAD3,NPNT,PPIP5K1,PTPN9,NANP,PGAM1,PTPRM,PPM1E,PTPN2,GBA,CSRNP3,DUSP28,PTPRT,SLC39A10,CALM1,PPP1R14C,INPP5F,PPP1R11,PPME1,PPP3R1,PPP5D1,PPP1R2P3,DUSP14",5.29228905833648
"2","turquoise",TRUE,0.0296,159,2967,47,0.016,0.296,"GO:0035303","BP",1,"regulation of dephosphorylation",2,"SLC7A14,RIMBP2,PPP2R2C,NUAK1,MEF2C,DLG3,FKBP1A,HSP90AB1,PPP1R16B,CEP192,PCDH11X,CSRNP2,GPLD1,PPP2R5D,PPP1R7,PLEK,PPP4R4,FKBP1B,CRY2,ARPP19,SYTL2,ENSA,CALM2,DLG2,TMEM132D,PPARGC1B,SH3RF2,PPP2R2B,BAG4,SPPL3,CALM3,CNST,PRKCD,DLC1,HSP90B1,CHP2,YWHAB,SMAD3,NPNT,GBA,CSRNP3,SLC39A10,CALM1,PPP1R14C,PPP1R11,PPME1,PPP1R2P3",6.57380446822319
"3","turquoise",TRUE,2.9e-13,553,2967,164,0.055,0.297,"GO:0007610","BP",32,"behavior",1,"PRKAR2B,TAC1,ETV1,PAFAH1B1,NRXN3,RASGRF1,SEZ6,PRKCZ,TACR2,CHRNA3,MEF2C,KCNK2,OPRK1,JPH4,SEZ6L,SLC8A3,PAK7,HTR2A,CALB1,SLC17A7,NPTX2,APBA1,PPP3CB,FBXL20,EFNB3,GLRB,CCKBR,CUX2,GLP1R,SOBP,FIG4,HMGCR,GABRG2,HRH2,FGF12,EPHA4,CNR1,SGIP1,CCND2,PRLHR,NPY,EGR2,PDE1B,SLC12A5,MKKS,LRRN4,THRA,ADORA2A,FOXP2,TMOD2,FGF13,SNAP25,SYT4,ATP8A2,UNC79,MEIS2,HTR1B,MRAP2,TMOD1,ADCY3,GIT2,ADCYAP1,APP,SLC4A10,SNCA,SRD5A1,PLK2,CRHBP,HTR2C,STAR,CRH,VLDLR,SHC3,KLHL1,THRB,EIF4E,ASTN1,HOMER1,CAMK4,GRM1,ANKH,UCHL1,GRIA1,SLC24A2,SORCS3,NPTN,GHRL,NTAN1,ATP2B2,SLC6A1,NRG1,KIT,DGKI,AUTS2,SYNJ1,C1ORF51,AMFR,KALRN,UBE2Q1,CHRNB2,SHANK1,SHANK2,ELAVL4,LRRTM1,NPY1R,NPY5R,CARTPT,GRIK2,ADCY1,CDK5,PTCHD1,STRBP,SLITRK5,TSHR,HPRT1,NETO1,MC4R,PBX3,FEN1,GDNF,GRM5,MECP2,KCNAB1,SCN9A,DRD5,PRKCE,DSCAM,NEGR1,SPTBN2,CNTNAP2,CHRNA7,GCNT4,KCNA2,HTR1D,NRXN1,TH,PENK,GPR88,PLCB1,GRID1,ABAT,GRIN2A,KCND2,SLITRK6,DRD1,PARK2,GABRA5,CCK,RELN,GRM7,HDAC2,MIR5004,MYO5A,NTRK1,INPP5F,BHLHB9,PJA2,GPR52,DDO,DNAJC9,VDAC1,ETV5,ENSG00000273079,DACH1",4.75620376781125
"4","turquoise",TRUE,0.000969,195,2967,59,0.02,0.303,"GO:0007626","BP",32,"locomotory behavior",2,"PAFAH1B1,SEZ6,CHRNA3,OPRK1,SEZ6L,PAK7,CALB1,APBA1,PPP3CB,EFNB3,GLRB,SOBP,FIG4,FGF12,EPHA4,CCND2,PDE1B,ADORA2A,SNAP25,TMOD1,APP,SLC4A10,SNCA,HTR2C,CRH,KLHL1,ASTN1,GRM1,ANKH,UCHL1,NTAN1,ATP2B2,NRG1,C1ORF51,KALRN,CHRNB2,ELAVL4,LRRTM1,NPY1R,TSHR,HPRT1,PBX3,GDNF,GRM5,MECP2,PRKCE,DSCAM,NEGR1,TH,PENK,GPR88,ABAT,KCND2,SLITRK6,DRD1,PARK2,MYO5A,INPP5F,ETV5",6.50795790242561
"5","turquoise",TRUE,1.2e-14,401,2967,133,0.045,0.332,"GO:0044708","BP",32,"single-organism behavior",2,"PRKAR2B,TAC1,ETV1,PAFAH1B1,NRXN3,RASGRF1,SEZ6,PRKCZ,TACR2,CHRNA3,MEF2C,KCNK2,OPRK1,JPH4,SEZ6L,SLC8A3,PAK7,HTR2A,CALB1,SLC17A7,NPTX2,PPP3CB,FBXL20,EFNB3,GLRB,CUX2,GLP1R,HMGCR,GABRG2,HRH2,FGF12,EPHA4,CNR1,CCND2,NPY,EGR2,PDE1B,SLC12A5,LRRN4,THRA,ADORA2A,FOXP2,TMOD2,FGF13,SNAP25,SYT4,UNC79,MEIS2,TMOD1,ADCY3,GIT2,ADCYAP1,APP,SLC4A10,SNCA,SRD5A1,PLK2,CRHBP,HTR2C,STAR,CRH,VLDLR,SHC3,KLHL1,EIF4E,HOMER1,CAMK4,UCHL1,GRIA1,SLC24A2,SORCS3,NPTN,GHRL,NTAN1,SLC6A1,KIT,DGKI,AUTS2,SYNJ1,AMFR,KALRN,CHRNB2,SHANK1,SHANK2,ELAVL4,LRRTM1,CARTPT,GRIK2,ADCY1,CDK5,STRBP,SLITRK5,TSHR,HPRT1,NETO1,MC4R,PBX3,FEN1,GDNF,GRM5,MECP2,KCNAB1,SCN9A,DRD5,PRKCE,SPTBN2,CNTNAP2,CHRNA7,KCNA2,NRXN1,TH,PENK,GPR88,PLCB1,ABAT,GRIN2A,SLITRK6,DRD1,PARK2,GABRA5,CCK,RELN,GRM7,HDAC2,MIR5004,NTRK1,INPP5F,BHLHB9,PJA2,GPR52,DDO,VDAC1,ENSG00000273079",5.40120887236444
"6","turquoise",TRUE,0.00306,139,2967,45,0.015,0.324,"GO:0030534","BP",32,"adult behavior",3,"PAFAH1B1,NRXN3,SEZ6,CHRNA3,OPRK1,SEZ6L,HTR2A,EFNB3,GLRB,GABRG2,FGF12,EPHA4,CCND2,NPY,UNC79,TMOD1,APP,SNCA,CRHBP,KLHL1,HOMER1,UCHL1,GHRL,NTAN1,KALRN,CHRNB2,SHANK1,SHANK2,CARTPT,CDK5,SLITRK5,TSHR,PBX3,GDNF,MECP2,SPTBN2,CNTNAP2,NRXN1,ABAT,SLITRK6,DRD1,PARK2,GRM7,HDAC2,INPP5F",6.750904081036
"7","turquoise",TRUE,1.34e-11,254,2967,91,0.031,0.358,"GO:0050890","BP",32,"cognition",1,"PRKAR2B,TAC1,PAFAH1B1,NRXN3,RASGRF1,PRKCZ,TACR2,MEF2C,KCNK2,OPRK1,JPH4,SLC8A3,PAK7,HTR2A,CALB1,TUSC3,SLC17A7,NPTX2,PPP3CB,CUX2,GLP1R,SOBP,HMGCR,HRH2,CNR1,CCND2,EGR2,PDE1B,SLC12A5,LRRN4,THRA,FOXP2,TMOD2,FGF13,SNAP25,SYT4,MEIS2,ADCY3,LINS,APP,DOPEY2,PLK2,CRHBP,CRH,VLDLR,SHC3,CAMK4,GRIA1,SLC24A2,SORCS3,NPTN,NTAN1,SLC6A1,KIT,DGKI,SYNJ1,AMFR,KALRN,CHRNB2,SHANK1,SHANK2,ELAVL4,GPR155,ADCY1,CDK5,PTCHD1,NETO1,FEN1,GRM5,MECP2,KCNAB1,DRD5,CNTNAP2,CHRNA7,NRXN1,TH,GPR88,PLCB1,GRIN2A,DRD1,PARK2,GABRA5,RELN,GRM7,MIR5004,NTRK1,BHLHB9,PJA2,GPR52,VDAC1,ENSG00000273079",6.0269852418093
"8","turquoise",TRUE,6.32e-13,220,2967,85,0.029,0.386,"GO:0007611","BP",32,"learning or memory",2,"PRKAR2B,TAC1,PAFAH1B1,NRXN3,RASGRF1,PRKCZ,TACR2,MEF2C,KCNK2,OPRK1,JPH4,SLC8A3,PAK7,HTR2A,CALB1,SLC17A7,NPTX2,PPP3CB,CUX2,GLP1R,HMGCR,HRH2,CNR1,CCND2,EGR2,PDE1B,SLC12A5,LRRN4,THRA,FOXP2,TMOD2,FGF13,SNAP25,SYT4,MEIS2,ADCY3,APP,PLK2,CRHBP,CRH,VLDLR,SHC3,CAMK4,GRIA1,SLC24A2,SORCS3,NPTN,NTAN1,SLC6A1,KIT,DGKI,SYNJ1,AMFR,KALRN,CHRNB2,SHANK1,SHANK2,ELAVL4,ADCY1,CDK5,NETO1,FEN1,GRM5,MECP2,KCNAB1,DRD5,CNTNAP2,CHRNA7,NRXN1,TH,GPR88,PLCB1,GRIN2A,DRD1,PARK2,GABRA5,RELN,GRM7,MIR5004,NTRK1,BHLHB9,PJA2,GPR52,VDAC1,ENSG00000273079",6.1665956805102
"9","turquoise",TRUE,8.46e-06,98,2967,40,0.013,0.408,"GO:0007613","BP",32,"memory",3,"TAC1,RASGRF1,PRKCZ,KCNK2,SLC8A3,PAK7,HTR2A,CALB1,SLC17A7,PPP3CB,CUX2,HRH2,CNR1,CCND2,LRRN4,FGF13,SYT4,PLK2,VLDLR,CAMK4,GRIA1,SLC24A2,SORCS3,NTAN1,KALRN,CHRNB2,SHANK1,SHANK2,ADCY1,NETO1,FEN1,MECP2,CHRNA7,TH,PLCB1,GRIN2A,DRD1,RELN,GRM7,PJA2",7.27220100466928
"10","turquoise",TRUE,2.5e-07,133,2967,52,0.018,0.391,"GO:0007612","BP",32,"learning",3,"PRKAR2B,TAC1,NRXN3,TACR2,OPRK1,JPH4,SLC8A3,PAK7,NPTX2,PPP3CB,HMGCR,HRH2,PDE1B,SLC12A5,LRRN4,FOXP2,FGF13,SNAP25,MEIS2,ADCY3,APP,CRH,SLC24A2,SORCS3,NPTN,SLC6A1,KIT,DGKI,SYNJ1,KALRN,CHRNB2,SHANK1,SHANK2,ELAVL4,CDK5,NETO1,GRM5,MECP2,DRD5,CNTNAP2,NRXN1,TH,GPR88,GRIN2A,DRD1,PARK2,GABRA5,RELN,GRM7,MIR5004,GPR52,VDAC1",6.78265277935058
