"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","orangered4",TRUE,0.000262,82,81,8,0.099,0.098,"KEGG:04146","keg",3,"Peroxisome",1,"ACAA1,ECH1,HMGCL,EPHX2,NUDT7,PEX14,ACOX2,DDO",NA
"2","orangered4",TRUE,0.023,53,81,5,0.062,0.094,"KEGG:00480","keg",1,"Glutathione metabolism",1,"GSTM1,GSTM5,GPX4,GSTM4,GSTA4",NA
"3","orangered4",TRUE,0.00113,72,81,7,0.086,0.097,"KEGG:00980","keg",2,"Metabolism of xenobiotics by cytochrome P450",1,"AKR7A2,DHDH,GSTM1,GSTM5,CBR3,GSTM4,GSTA4",NA
"4","maroon",TRUE,0.000141,6132,258,126,0.488,0.021,"GO:0023052","BP",1,"signaling",1,"CD38,FYN,BID,IGF1,MARCO,FAS,IFNGR1,LZTS1,NGFR,TRIB2,SREBF1,MOK,P2RX5,FCN1,SH3BP2,EDEM2,EFNB1,HMOX1,PCK2,TIMP1,IL7,TNFRSF10A,JAK3,EZH2,SLC1A1,DNMBP,CXCL12,DKK1,PPIF,CTSC,CHKA,IL23A,LIN7A,WASF1,SLC12A7,STC2,HRH2,ECT2,MAPKAPK3,IL1R1,IL18R1,PASK,ARID3A,ATP6V0B,PIK3R3,GPR68,MIR3614,ITPR2,NEURL2,PTGER2,SOX9,TNFSF14,CCR7,APOL3,SEC14L1,PTPRE,CHI3L1,EPHB2,AGT,TLR2,PPP2R1B,ADCY3,CYP1B1,LEF1,ACVRL1,GPR84,FGF7,SECTM1,IGFBP4,ADAM15,S100A8,RNF175,NKD2,CDC42EP2,ACSL1,SPOCK1,DAB2,BATF,PCDH1,CREB3L1,IFNAR2,IFNGR2,IL6R,ZNF385A,PDPN,INHBB,RNF149,S100A9,FZD5,IFI16,FBN1,SEMA6B,SERPINF2,PXK,ADORA2B,FPR1,NETO2,CHD7,ECEL1,ZNF217,CCL19,CYP7B1,MYD88,SAA1,MCTP1,GPR4,GRINA,RCC2,FJX1,KREMEN1,CHEK2,CSF1,MAPK11,MUC1,IFITM1,PRR5,PLA2G2A,RALGAPA2,S100A14,ADA,PSMB10,GPR56,LTB4R,SRGAP2,S1PR2,CCL23",1.93831330419893
"5","maroon",TRUE,8.57e-05,11372,258,198,0.767,0.017,"GO:0065007","BP",1,"biological regulation",1,"CFH,TMEM176A,TFPI,SLC7A2,CD38,CCDC109B,GAS7,FYN,BID,IGF1,SLC11A1,MARCO,ABCC2,FAS,IFNGR1,SOAT1,LZTS1,NGFR,ATP11A,TRIB2,SREBF1,IGF2BP2,LXN,MOK,EPB41L3,P2RX5,FCN1,SH3BP2,EDEM2,PABPC4,EFNB1,CDC6,CDC7,NEFH,HMOX1,CDKL1,SPTLC2,PCK2,PROCR,MRGBP,ELF4,TIMP1,IL7,TNFRSF10A,ICAM5,JAK3,EZH2,TMEM176B,SLC1A1,DNMBP,CXCL12,DKK1,PPIF,FAM20A,MMD,CTSC,CHKA,IL23A,LIN7A,TBC1D30,WASF1,SLC12A7,STC2,HRH2,ECT2,MAPKAPK3,IL1R1,IL18R1,PASK,PLEKHB2,ARID3A,CAPZA1,ATP6V0B,PIK3R3,RARRES1,GPR68,TGFBI,RDH10,MIR3614,ITPR2,BATF3,NEURL2,MT1G,ABCC4,PTGER2,SOX9,TNFSF14,CCR7,CFP,STEAP4,APOL3,SEC14L1,SCO2,PTPRE,CARD6,CHI3L1,EPHB2,GOLM1,AGT,DRAM1,TLR2,PPP2R1B,CGREF1,ADCY3,CYP1B1,LEF1,SLC39A8,ACVRL1,GPR84,FGF7,ARRDC4,RPS2,CBX8,SECTM1,IGFBP4,ZNF697,ADAM15,S100A8,RNF175,NKD2,PLIN2,CDC42EP2,ACSL1,SPOCK1,DAB2,BATF,RPGR,CREB3L1,CD1D,IFNAR2,IFNGR2,CLIC6,C1R,IL6R,ZNF385A,PDPN,INHBB,RNF149,S100A9,FZD5,COL6A3,IFI16,AQP3,FBN1,SEMA6B,SERPINF2,RAB3IL1,BEST1,PXK,ATF5,KCNAB3,ADORA2B,HAS2,FPR1,NETO2,CHD7,HOPX,ECEL1,ENC1,ZNF217,CCL19,CYP7B1,MYD88,SAA1,NABP1,TP53I11,MCTP1,GPR4,GRINA,RCC2,TMTC2,LDLRAD3,ZNF101,CLEC4G,KREMEN1,CHEK2,ALDH1A3,CSF1,MAPK11,MUC1,IFITM1,PRR5,TET3,PLA2G2A,RALGAPA2,PARVB,S100A14,ADA,TAP2,PSMB10,GPR56,DIO2,LTB4R,CFHR1,HP,SRGAP2,S1PR2,CCL23",0.922767614229436
"6","maroon",TRUE,0.00222,2826,258,69,0.267,0.024,"GO:0065009","BP",1,"regulation of molecular function",2,"TFPI,FYN,BID,IGF1,SLC11A1,FAS,NGFR,TRIB2,LXN,CDC6,HMOX1,TIMP1,IL7,TNFRSF10A,JAK3,EZH2,DNMBP,DKK1,PPIF,FAM20A,MMD,IL23A,TBC1D30,ECT2,MAPKAPK3,PIK3R3,MIR3614,TNFSF14,CCR7,CHI3L1,AGT,TLR2,PPP2R1B,ADCY3,CYP1B1,LEF1,FGF7,ARRDC4,RPS2,CBX8,ADAM15,S100A8,CDC42EP2,ACSL1,SPOCK1,DAB2,RPGR,S100A9,FZD5,COL6A3,IFI16,SERPINF2,RAB3IL1,PXK,ADORA2B,FPR1,NETO2,HOPX,CCL19,MYD88,SAA1,RCC2,CSF1,MAPK11,RALGAPA2,PSMB10,HP,S1PR2,CCL23",3.34058179159684
"7","maroon",TRUE,0.00555,2328,258,59,0.229,0.025,"GO:0050790","BP",1,"regulation of catalytic activity",3,"TFPI,FYN,BID,IGF1,SLC11A1,FAS,NGFR,TRIB2,LXN,CDC6,TIMP1,IL7,TNFRSF10A,JAK3,EZH2,DNMBP,PPIF,FAM20A,MMD,IL23A,TBC1D30,ECT2,MAPKAPK3,PIK3R3,TNFSF14,CCR7,CHI3L1,AGT,PPP2R1B,ADCY3,LEF1,FGF7,ARRDC4,RPS2,CBX8,S100A8,CDC42EP2,ACSL1,SPOCK1,RPGR,S100A9,FZD5,COL6A3,IFI16,SERPINF2,RAB3IL1,PXK,ADORA2B,FPR1,CCL19,SAA1,RCC2,CSF1,MAPK11,RALGAPA2,PSMB10,HP,S1PR2,CCL23",3.58569278075349
"8","maroon",TRUE,0.0186,1544,258,43,0.167,0.028,"GO:0043085","BP",1,"positive regulation of catalytic activity",4,"FYN,BID,IGF1,SLC11A1,FAS,NGFR,CDC6,TNFRSF10A,JAK3,EZH2,DNMBP,FAM20A,MMD,IL23A,TBC1D30,ECT2,MAPKAPK3,CCR7,CHI3L1,AGT,ADCY3,FGF7,ARRDC4,RPS2,S100A8,CDC42EP2,ACSL1,RPGR,S100A9,FZD5,IFI16,RAB3IL1,ADORA2B,FPR1,CCL19,SAA1,RCC2,CSF1,MAPK11,RALGAPA2,PSMB10,S1PR2,CCL23",4.08977079972154
"9","maroon",TRUE,0.00164,627,258,26,0.101,0.041,"GO:0051347","BP",1,"positive regulation of transferase activity",5,"IGF1,SLC11A1,CDC6,TNFRSF10A,EZH2,FAM20A,MMD,IL23A,ECT2,MAPKAPK3,CCR7,CHI3L1,AGT,ADCY3,ARRDC4,RPS2,ACSL1,FZD5,ADORA2B,FPR1,CCL19,SAA1,CSF1,MAPK11,PSMB10,S1PR2",4.94056822623501
"10","maroon",TRUE,7.12e-06,3506,258,88,0.341,0.025,"GO:0065008","BP",1,"regulation of biological quality",2,"TFPI,CD38,CCDC109B,FYN,BID,IGF1,SLC11A1,ABCC2,FAS,SOAT1,LZTS1,NGFR,ATP11A,SREBF1,EPB41L3,P2RX5,PABPC4,CDC7,HMOX1,PCK2,PROCR,IL7,JAK3,EZH2,SLC1A1,CXCL12,DKK1,PPIF,FAM20A,LIN7A,WASF1,SLC12A7,STC2,HRH2,PASK,CAPZA1,ATP6V0B,GPR68,RDH10,ITPR2,PTGER2,SOX9,TNFSF14,CCR7,STEAP4,SCO2,EPHB2,AGT,ADCY3,CYP1B1,LEF1,SLC39A8,ACVRL1,S100A8,PLIN2,CDC42EP2,ZNF385A,PDPN,INHBB,RNF149,S100A9,AQP3,FBN1,SEMA6B,SERPINF2,PXK,ADORA2B,HAS2,FPR1,CHD7,CCL19,MYD88,SAA1,GPR4,GRINA,TMTC2,CHEK2,ALDH1A3,CSF1,MAPK11,PARVB,S100A14,ADA,TAP2,PSMB10,DIO2,S1PR2,CCL23",2.96600447193704
