"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","magenta","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",7.36592681301932e-146
"2","magenta","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",6.3268954739109e-143
"3","magenta","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",6.30148828207499e-142
"4","magenta","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",3.7535557721137e-139
"5","magenta","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",5.19225514002074e-138
"6","magenta","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.26393598330358e-138
"7","magenta","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.26393598330358e-138
"8","magenta","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",6.89191181959642e-136
"9","magenta","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",6.89191181959642e-136
"10","magenta","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",6.89191181959642e-136
"11","magenta","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",8.72833567939826e-135
"12","magenta","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",4.19618276498959e-134
"13","magenta","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.21133950435045e-133
"14","magenta","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.21133950435045e-133
"15","magenta","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.2212020432915e-129
"16","magenta","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.78920438234949e-123
"17","magenta","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",8.06890981784333e-122
"18","magenta","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",8.06890981784333e-122
"19","magenta","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",8.06890981784333e-122
"20","magenta","salmon_M12_Ribosome__HumanMeta","Brain",1.53517433030771e-118
"21","magenta","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.87713001105603e-107
"22","magenta","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",8.98918821084798e-107
"23","magenta","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",3.28357777472069e-89
