"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","lightgreen","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.23085523950581e-133
"2","lightgreen","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",6.46541752704269e-131
"3","lightgreen","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",7.31763460110794e-130
"4","lightgreen","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",5.86894414401284e-127
"5","lightgreen","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",5.86894414401284e-127
"6","lightgreen","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",5.86894414401284e-127
"7","lightgreen","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.5415943955872e-126
"8","lightgreen","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.5415943955872e-126
"9","lightgreen","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",4.76400812753387e-125
"10","lightgreen","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",9.34710277852981e-124
"11","lightgreen","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",3.95425664146281e-123
"12","lightgreen","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.88809588335698e-122
"13","lightgreen","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.4555970437856e-119
"14","lightgreen","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.4555970437856e-119
"15","lightgreen","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",4.23358835187407e-118
"16","lightgreen","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",9.98962843613031e-118
