"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","salmon","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",7.47503649809108e-104
"2","salmon","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",6.57450501769393e-103
"3","salmon","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.68038181547038e-100
"4","salmon","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.68038181547038e-100
"5","salmon","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.68038181547038e-100
"6","salmon","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",2.9177185779261e-100
"7","salmon","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",1.49490374515195e-99
"8","salmon","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.91389983500706e-99
"9","salmon","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",7.89755713283051e-99
"10","salmon","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",7.89755713283051e-99
"11","salmon","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",5.7453556519697e-97
"12","salmon","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",2.22412974438595e-94
"13","salmon","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.33392847829162e-93
"14","salmon","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.33392847829162e-93
"15","salmon","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",4.76579649078349e-91
"16","salmon","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",8.3453312383437e-90
"17","salmon","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",8.3453312383437e-90
"18","salmon","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",8.73961331925959e-88
"19","salmon","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.44492301751412e-85
"20","salmon","salmon_M12_Ribosome__HumanMeta","Brain",3.41715474056852e-79
"21","salmon","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",7.06153378515899e-78
"22","salmon","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",2.6390362041426e-77
"23","salmon","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",2.30152840055446e-55
"24","red","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",3.21702240677044e-54
"25","red","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",7.62875382405335e-54
"26","blue","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",6.47280923751637e-40
"27","red","105897_REACTOME_DNA_Replication__Reactome_NCBI_Biosystems","PW_Lists",9.31139996142435e-40
"28","saddlebrown","167190_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",1.13222484651285e-37
"29","saddlebrown","167325_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",1.13222484651285e-37
"30","salmon","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",2.79523695176438e-36
"31","red","105812_REACTOME_M_Phase__Reactome_NCBI_Biosystems","PW_Lists",4.7774675705588e-36
"32","salmon","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",1.75408324515872e-35
"33","salmon","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",3.90513174661779e-35
"34","lightgreen","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",4.23897806759504e-35
"35","salmon","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",1.117529246735e-33
"36","red","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",1.45158250250049e-33
"37","salmon","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",1.90147289144258e-33
"38","red","105815_REACTOME_Mitotic_Prometaphase__Reactome_NCBI_Biosystems","PW_Lists",9.03432101950743e-33
"39","blue","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",1.77654881943457e-27
"40","blue","cyan_M4_Mitochondria__MouseMeta","Brain",1.12796087070525e-26
"41","salmon","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",1.49526702081885e-26
"42","salmon","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",2.88741880869225e-26
"43","blue","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.99117305028168e-23
"44","blue","6205_mito_inner_membrane_pad_299__Palazzolo_and_Wang","PW_Lists",3.40515526042232e-23
"45","blue","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.00459025089511e-22
"46","blue","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.00459025089511e-22
"47","blue","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",1.53854875809289e-22
"48","blue","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",3.88236119041479e-22
"49","blue","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",4.63049266506218e-22
"50","salmon","midnightblue_M2_Ribosome__CTX","Brain",2.09479832297914e-21
"51","blue","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",1.169214910986e-20
