"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","black",TRUE,0.00244,756,547,47,0.086,0.062,"GO:0006325","BP",7,"chromatin organization",1,"MBTD1,ARID1B,ARID4B,NUP133,EED,DNMT3B,EP300,BRD1,SNW1,KDM4C,ZNF451,ACTR8,KANSL3,WDR75,USP34,SFPQ,RLF,HELLS,KDM3B,METTL8,CHD6,PRKAA1,TAF5L,SETDB2,TDG,KANSL2,ANP32A,MTF2,GATAD2B,SHPRH,TAF1,OGT,UHRF2,TRIP12,RNF20,USP16,EYA3,HLCS,SMARCAD1,NSD1,BPTF,JMJD1C,CHD9,BEND3,SETD2,TET3,HMGB1",4.46216439486401
"2","black",TRUE,8.52e-05,545,547,41,0.075,0.075,"GO:0016569","BP",7,"covalent chromatin modification",2,"MBTD1,ARID1B,ARID4B,EED,DNMT3B,EP300,BRD1,SNW1,KDM4C,ZNF451,KANSL3,WDR75,USP34,SFPQ,RLF,HELLS,KDM3B,METTL8,CHD6,PRKAA1,TAF5L,SETDB2,TDG,KANSL2,MTF2,TAF1,OGT,UHRF2,TRIP12,RNF20,USP16,EYA3,HLCS,SMARCAD1,NSD1,BPTF,JMJD1C,CHD9,BEND3,SETD2,TET3",5.22620739705699
"3","black",TRUE,0.00167,436,547,33,0.06,0.076,"GO:0016570","BP",7,"histone modification",3,"ARID4B,EED,DNMT3B,EP300,BRD1,SNW1,KDM4C,ZNF451,KANSL3,WDR75,USP34,SFPQ,RLF,KDM3B,METTL8,PRKAA1,TAF5L,SETDB2,KANSL2,MTF2,TAF1,OGT,TRIP12,RNF20,USP16,EYA3,HLCS,SMARCAD1,NSD1,JMJD1C,BEND3,SETD2,TET3",5.2496083272216
"4","black",TRUE,0.00834,405,547,30,0.055,0.074,"GO:0018205","BP",8,"peptidyl-lysine modification",1,"RAD52,FAM76A,ARID4B,NUP133,EED,FAM76B,DNMT3B,EP300,BRD1,SNW1,NUP107,ZNF451,SENP6,KANSL3,WDR75,RLF,METTL8,TAF5L,SETDB2,NUP54,TDG,KANSL2,MTF2,TAF1,OGT,NSD1,NFATC2IP,BEND3,SETD2,TET3",5.43919857690718
"5","black",TRUE,0.0249,187,547,18,0.033,0.096,"GO:0006399","BP",9,"tRNA metabolic process",1,"NSUN2,TRIT1,TRMT11,OSGEP,CDK5RAP1,POP1,DUS4L,TRDMT1,SEPSECS,HARS2,GTF3C3,OSGEPL1,QRSL1,THUMPD2,ELAC1,RARS2,QTRTD1,TYW5",6.4099774940654
"6","black",TRUE,1.52e-09,10975,547,400,0.731,0.036,"GO:0008152","BP",1,"metabolic process",1,"SCYL3,RAD52,IBTK,ZNF195,LUC7L,REV3L,FAM76A,MBTD1,COX15,AGPS,MNAT1,ASTE1,NSMAF,ZZZ3,NSUN2,BOD1L1,TRIT1,YTHDC2,USP28,ERCC8,PER3,ARID1B,NFE2L3,ANAPC4,THRAP3,ARID4B,USP13,SNRNP40,ZNF112,PMS1,CDK13,FOXJ2,TRMT11,NUP133,EED,ZNF532,ZNF37A,MLH1,FAM76B,POLD3,MLLT10,RIF1,KIAA0141,CCNT2,GEMIN5,ZNF671,OVGP1,NFX1,DNMT3B,RBM41,USP48,PDPR,TNRC6A,NLRC4,OSGEP,EP300,BRD1,ZBED4,SNW1,ADNP,CDK5RAP1,RPRD1B,CEP192,ALG13,RBM3,EEF2K,POP1,UBXN8,ZNF175,GAPDHS,DUS4L,USP42,FKTN,KDM4C,EIF3A,TRDMT1,MTPAP,EBF3,XPNPEP1,RPS6KB1,PIGL,MIR5047,LUC7L3,GALNT7,SEPSECS,LPXN,PPP6R3,SLC11A2,MAGOHB,RAD51AP1,NAA25,DDX55,NUP107,CNOT2,CPSF6,PRKAB1,MCM9,BACH2,ZNF451,MED23,FAM120B,TBP,SENP6,HARS2,CLK4,PCDH12,PPWD1,TCERG1,ACTR8,MIR711,ACVR2B,COMMD2,NKTR,KANSL3,NCL,WDR75,USP34,SF3B1,ORC2,TIA1,ALMS1,SFPQ,SLC35D1,SRSF11,MTR,RLF,ZNF684,CD46,PTBP2,RCOR3,COLEC11,ALDH8A1,RNF146,FBXL5,TMEM5,GTF3C3,HEATR1,GLE1,GALNT12,RBM25,HELLS,KDM3B,NR2C1,ZMYM2,ZSCAN20,RASL11A,RECK,TRIM24,IKZF4,METTL8,CHD6,ZNF45,MED1,AGO3,CFP,ATG14,L3HYPDH,ZNF484,METTL25,AKAP9,OSGEPL1,TTBK2,MBD4,PHF20L1,QRSL1,RAF1,PRKAA1,FIGNL1,ZRANB2,RFXAP,KIDINS220,AGO4,ELP2,ARGLU1,TPP2,USP30,DMTF1,LTV1,TAF5L,DHX9,PIGC,USP44,SETDB2,UGGT1,ZFP37,ZNF189,TEX10,XPA,PGBD1,CPEB2,CREBZF,TGS1,ZNF280D,THUMPD2,ALS2CR8,NAB1,SENP7,APH1B,VWA9,NUP54,TDG,KANSL2,RBM26,TSSK4,DCAF5,ZSCAN29,ANP32A,BBS4,PRPSAP2,ELAC1,FBXO15,MTF2,POU2F1,PIP5K1A,GATAD2B,SUMF1,FANCD2,RQCD1,SHQ1,AMT,SKP2,DDX46,KLHL3,RARS2,SHPRH,ZNF182,TAF1,OGT,RBMX,UHRF2,IDNK,PDCD4,QTRTD1,KIN,FBXO4,PAN3,HNRPDL,BANK1,TRIP12,ENPP3,RABGEF1,ZNF18,ZKSCAN2,RNF20,RASA2,USP16,GHRL,EXOG,AASDH,EYA3,PFKFB1,HLCS,ADPGK,ZNF222,ZNF221,ZNF235,RRP1B,ZNF333,ZNF75A,GMEB1,HFM1,TYW5,SMARCAD1,DCAF16,HELQ,YY1AP1,POGLUT1,U2SURP,RFC4,FAM208A,ZNF589,TMEM161B,ERAP1,RICTOR,PAPD4,ANKRA2,FAAH2,NSD1,ZNF202,ZBTB39,TRIM68,ZNF528,ZNF283,KRT1,ZCCHC4,RFWD3,ZNF30,ZNF507,ZBTB49,E2F6,ROBO1,PDCD6IP,POLH,ZNF439,ZNF440,ZNF562,ZNF318,PLRG1,BPTF,ATF7IP,JMJD1C,ZNF596,GOLGB1,ZNF483,TNKS,SWSAP1,RALGAPA1,ZNF266,FBXW8,ATR,GK5,ZNF77,ZNF613,ATAD5,RNPEP,TCEANC,NFATC2IP,CHD9,ZNF491,ZNF620,GEN1,ZNF354B,BEND3,DHFRL1,ZNF852,ZNF552,CRIPAK,MED14,ZFP3,METTL23,SETD2,PLAG1,RFX7,GINS3,KBTBD3,CNOT10,ZNF662,ZNF320,GTF2H2C,FAM132A,ZFP90,ZNF445,PRPF39,ZNF529,CYP2R1,ZNF555,AKR1C1,ZNF546,DYNC2H1,TET3,ZKSCAN4,SECISBP2,ZNF793,ZNF292,ZNF527,ZKSCAN3,HMGB1,ZNF493,STK31,ZKSCAN7,ZNF781,ZKSCAN5,ERI2,ZNF418,ZNF429,ZNF100,ZNF682,ZNF785,SLC22A4,ZNF655,ZNF624,ZBTB14,ZNF251,ZNF26,MGEA5,ZNF789,ZNF534,LTN1,ZFP2,ZNF525,ZNF891,ZNF727,PPP2R2A,ZNF717,ZNF736,ZBED5,RNF103,ASB14,KLHL41,AMY2B,ZNF585B,ZNF718,ZNF550,ZNF432,ZNF253,CNPY2,GTF2I,ZNF285,DDX52,AL135791.1",1.10347152361181
"7","black",TRUE,1.37e-14,10168,547,394,0.72,0.039,"GO:0044238","BP",1,"primary metabolic process",2,"SCYL3,RAD52,IBTK,ZNF195,LUC7L,REV3L,FAM76A,MBTD1,COX15,AGPS,MNAT1,ASTE1,NSMAF,ZZZ3,NSUN2,BOD1L1,TRIT1,YTHDC2,USP28,ERCC8,PER3,ARID1B,NFE2L3,ANAPC4,THRAP3,ARID4B,USP13,SNRNP40,ZNF112,PMS1,CDK13,FOXJ2,TRMT11,NUP133,EED,ZNF532,ZNF37A,MLH1,FAM76B,POLD3,MLLT10,RIF1,KIAA0141,CCNT2,GEMIN5,ZNF671,OVGP1,NFX1,DNMT3B,RBM41,USP48,PDPR,TNRC6A,NLRC4,OSGEP,EP300,BRD1,ZBED4,SNW1,ADNP,CDK5RAP1,RPRD1B,ALG13,RBM3,EEF2K,POP1,UBXN8,ZNF175,GAPDHS,DUS4L,USP42,FKTN,KDM4C,EIF3A,TRDMT1,MTPAP,EBF3,XPNPEP1,RPS6KB1,PIGL,MIR5047,LUC7L3,GALNT7,SEPSECS,LPXN,PPP6R3,MAGOHB,RAD51AP1,NAA25,DDX55,NUP107,CNOT2,CPSF6,PRKAB1,MCM9,BACH2,ZNF451,MED23,FAM120B,TBP,SENP6,HARS2,CLK4,PCDH12,PPWD1,TCERG1,ACTR8,MIR711,ACVR2B,COMMD2,NKTR,KANSL3,NCL,WDR75,USP34,SF3B1,ORC2,TIA1,ALMS1,SFPQ,SLC35D1,SRSF11,MTR,RLF,ZNF684,CD46,PTBP2,RCOR3,COLEC11,ALDH8A1,RNF146,FBXL5,TMEM5,GTF3C3,HEATR1,GLE1,GALNT12,RBM25,HELLS,KDM3B,NR2C1,ZMYM2,ZSCAN20,RASL11A,RECK,TRIM24,IKZF4,METTL8,CHD6,ZNF45,MED1,AGO3,CFP,ATG14,ZNF484,AKAP9,OSGEPL1,TTBK2,MBD4,PHF20L1,QRSL1,RAF1,PRKAA1,FIGNL1,ZRANB2,RFXAP,KIDINS220,AGO4,ELP2,ARGLU1,TPP2,USP30,DMTF1,LTV1,TAF5L,DHX9,PIGC,USP44,SETDB2,UGGT1,ZFP37,ZNF189,TEX10,XPA,PGBD1,CPEB2,CREBZF,TGS1,ZNF280D,THUMPD2,ALS2CR8,NAB1,SENP7,APH1B,VWA9,NUP54,TDG,KANSL2,RBM26,TSSK4,DCAF5,ZSCAN29,ANP32A,BBS4,PRPSAP2,ELAC1,FBXO15,MTF2,POU2F1,PIP5K1A,GATAD2B,SUMF1,FANCD2,RQCD1,SHQ1,AMT,SKP2,DDX46,KLHL3,RARS2,SHPRH,ZNF182,TAF1,OGT,RBMX,UHRF2,IDNK,PDCD4,QTRTD1,KIN,FBXO4,PAN3,HNRPDL,BANK1,TRIP12,ENPP3,RABGEF1,ZNF18,ZKSCAN2,RNF20,RASA2,USP16,GHRL,EXOG,AASDH,EYA3,PFKFB1,HLCS,ADPGK,ZNF222,ZNF221,ZNF235,RRP1B,ZNF333,ZNF75A,GMEB1,HFM1,TYW5,SMARCAD1,DCAF16,HELQ,YY1AP1,POGLUT1,U2SURP,RFC4,FAM208A,ZNF589,TMEM161B,ERAP1,RICTOR,PAPD4,ANKRA2,FAAH2,NSD1,ZNF202,ZBTB39,TRIM68,ZNF528,ZNF283,KRT1,RFWD3,ZNF30,ZNF507,ZBTB49,E2F6,ROBO1,PDCD6IP,POLH,ZNF439,ZNF440,ZNF562,ZNF318,PLRG1,BPTF,ATF7IP,JMJD1C,ZNF596,GOLGB1,ZNF483,TNKS,SWSAP1,RALGAPA1,ZNF266,FBXW8,ATR,GK5,ZNF77,ZNF613,ATAD5,RNPEP,TCEANC,NFATC2IP,CHD9,ZNF491,ZNF620,GEN1,ZNF354B,BEND3,DHFRL1,ZNF852,ZNF552,CRIPAK,MED14,ZFP3,SETD2,PLAG1,RFX7,GINS3,KBTBD3,CNOT10,ZNF662,ZNF320,GTF2H2C,FAM132A,ZFP90,ZNF445,PRPF39,ZNF529,CYP2R1,ZNF555,AKR1C1,ZNF546,DYNC2H1,TET3,ZKSCAN4,SECISBP2,ZNF793,ZNF292,ZNF527,ZKSCAN3,HMGB1,ZNF493,STK31,ZKSCAN7,ZNF781,ZKSCAN5,ERI2,ZNF418,ZNF429,ZNF100,ZNF682,ZNF785,SLC22A4,ZNF655,ZNF624,ZBTB14,ZNF251,ZNF26,MGEA5,ZNF789,ZNF534,LTN1,ZFP2,ZNF525,ZNF891,ZNF727,PPP2R2A,ZNF717,ZNF736,ZBED5,RNF103,ASB14,KLHL41,AMY2B,ZNF585B,ZNF718,ZNF550,ZNF432,ZNF253,CNPY2,GTF2I,ZNF285,DDX52,AL135791.1",1.36698257719581
"8","black",TRUE,4.32e-11,10599,547,395,0.722,0.037,"GO:0071704","BP",1,"organic substance metabolic process",2,"SCYL3,RAD52,IBTK,ZNF195,LUC7L,REV3L,FAM76A,MBTD1,COX15,AGPS,MNAT1,ASTE1,NSMAF,ZZZ3,NSUN2,BOD1L1,TRIT1,YTHDC2,USP28,ERCC8,PER3,ARID1B,NFE2L3,ANAPC4,THRAP3,ARID4B,USP13,SNRNP40,ZNF112,PMS1,CDK13,FOXJ2,TRMT11,NUP133,EED,ZNF532,ZNF37A,MLH1,FAM76B,POLD3,MLLT10,RIF1,KIAA0141,CCNT2,GEMIN5,ZNF671,OVGP1,NFX1,DNMT3B,RBM41,USP48,PDPR,TNRC6A,NLRC4,OSGEP,EP300,BRD1,ZBED4,SNW1,ADNP,CDK5RAP1,RPRD1B,ALG13,RBM3,EEF2K,POP1,UBXN8,ZNF175,GAPDHS,DUS4L,USP42,FKTN,KDM4C,EIF3A,TRDMT1,MTPAP,EBF3,XPNPEP1,RPS6KB1,PIGL,MIR5047,LUC7L3,GALNT7,SEPSECS,LPXN,PPP6R3,SLC11A2,MAGOHB,RAD51AP1,NAA25,DDX55,NUP107,CNOT2,CPSF6,PRKAB1,MCM9,BACH2,ZNF451,MED23,FAM120B,TBP,SENP6,HARS2,CLK4,PCDH12,PPWD1,TCERG1,ACTR8,MIR711,ACVR2B,COMMD2,NKTR,KANSL3,NCL,WDR75,USP34,SF3B1,ORC2,TIA1,ALMS1,SFPQ,SLC35D1,SRSF11,MTR,RLF,ZNF684,CD46,PTBP2,RCOR3,COLEC11,ALDH8A1,RNF146,FBXL5,TMEM5,GTF3C3,HEATR1,GLE1,GALNT12,RBM25,HELLS,KDM3B,NR2C1,ZMYM2,ZSCAN20,RASL11A,RECK,TRIM24,IKZF4,METTL8,CHD6,ZNF45,MED1,AGO3,CFP,ATG14,ZNF484,AKAP9,OSGEPL1,TTBK2,MBD4,PHF20L1,QRSL1,RAF1,PRKAA1,FIGNL1,ZRANB2,RFXAP,KIDINS220,AGO4,ELP2,ARGLU1,TPP2,USP30,DMTF1,LTV1,TAF5L,DHX9,PIGC,USP44,SETDB2,UGGT1,ZFP37,ZNF189,TEX10,XPA,PGBD1,CPEB2,CREBZF,TGS1,ZNF280D,THUMPD2,ALS2CR8,NAB1,SENP7,APH1B,VWA9,NUP54,TDG,KANSL2,RBM26,TSSK4,DCAF5,ZSCAN29,ANP32A,BBS4,PRPSAP2,ELAC1,FBXO15,MTF2,POU2F1,PIP5K1A,GATAD2B,SUMF1,FANCD2,RQCD1,SHQ1,AMT,SKP2,DDX46,KLHL3,RARS2,SHPRH,ZNF182,TAF1,OGT,RBMX,UHRF2,IDNK,PDCD4,QTRTD1,KIN,FBXO4,PAN3,HNRPDL,BANK1,TRIP12,ENPP3,RABGEF1,ZNF18,ZKSCAN2,RNF20,RASA2,USP16,GHRL,EXOG,AASDH,EYA3,PFKFB1,HLCS,ADPGK,ZNF222,ZNF221,ZNF235,RRP1B,ZNF333,ZNF75A,GMEB1,HFM1,TYW5,SMARCAD1,DCAF16,HELQ,YY1AP1,POGLUT1,U2SURP,RFC4,FAM208A,ZNF589,TMEM161B,ERAP1,RICTOR,PAPD4,ANKRA2,FAAH2,NSD1,ZNF202,ZBTB39,TRIM68,ZNF528,ZNF283,KRT1,RFWD3,ZNF30,ZNF507,ZBTB49,E2F6,ROBO1,PDCD6IP,POLH,ZNF439,ZNF440,ZNF562,ZNF318,PLRG1,BPTF,ATF7IP,JMJD1C,ZNF596,GOLGB1,ZNF483,TNKS,SWSAP1,RALGAPA1,ZNF266,FBXW8,ATR,GK5,ZNF77,ZNF613,ATAD5,RNPEP,TCEANC,NFATC2IP,CHD9,ZNF491,ZNF620,GEN1,ZNF354B,BEND3,DHFRL1,ZNF852,ZNF552,CRIPAK,MED14,ZFP3,SETD2,PLAG1,RFX7,GINS3,KBTBD3,CNOT10,ZNF662,ZNF320,GTF2H2C,FAM132A,ZFP90,ZNF445,PRPF39,ZNF529,CYP2R1,ZNF555,AKR1C1,ZNF546,DYNC2H1,TET3,ZKSCAN4,SECISBP2,ZNF793,ZNF292,ZNF527,ZKSCAN3,HMGB1,ZNF493,STK31,ZKSCAN7,ZNF781,ZKSCAN5,ERI2,ZNF418,ZNF429,ZNF100,ZNF682,ZNF785,SLC22A4,ZNF655,ZNF624,ZBTB14,ZNF251,ZNF26,MGEA5,ZNF789,ZNF534,LTN1,ZFP2,ZNF525,ZNF891,ZNF727,PPP2R2A,ZNF717,ZNF736,ZBED5,RNF103,ASB14,KLHL41,AMY2B,ZNF585B,ZNF718,ZNF550,ZNF432,ZNF253,CNPY2,GTF2I,ZNF285,DDX52,AL135791.1",1.26232799050953
"9","black",TRUE,2.85e-18,9000,547,372,0.68,0.041,"GO:0043170","BP",1,"macromolecule metabolic process",3,"SCYL3,RAD52,IBTK,ZNF195,LUC7L,REV3L,FAM76A,MBTD1,MNAT1,ASTE1,NSMAF,ZZZ3,NSUN2,BOD1L1,TRIT1,YTHDC2,USP28,ERCC8,PER3,ARID1B,NFE2L3,ANAPC4,THRAP3,ARID4B,USP13,SNRNP40,ZNF112,PMS1,CDK13,FOXJ2,TRMT11,NUP133,EED,ZNF532,ZNF37A,MLH1,FAM76B,POLD3,MLLT10,RIF1,KIAA0141,CCNT2,GEMIN5,ZNF671,OVGP1,NFX1,DNMT3B,RBM41,USP48,TNRC6A,NLRC4,OSGEP,EP300,BRD1,ZBED4,SNW1,ADNP,CDK5RAP1,RPRD1B,ALG13,RBM3,EEF2K,POP1,UBXN8,ZNF175,DUS4L,USP42,FKTN,KDM4C,EIF3A,TRDMT1,MTPAP,EBF3,XPNPEP1,RPS6KB1,PIGL,MIR5047,LUC7L3,GALNT7,SEPSECS,LPXN,PPP6R3,MAGOHB,RAD51AP1,NAA25,DDX55,NUP107,CNOT2,CPSF6,PRKAB1,MCM9,BACH2,ZNF451,MED23,FAM120B,TBP,SENP6,HARS2,CLK4,PCDH12,PPWD1,TCERG1,ACTR8,MIR711,ACVR2B,COMMD2,NKTR,KANSL3,NCL,WDR75,USP34,SF3B1,ORC2,TIA1,SFPQ,SLC35D1,SRSF11,RLF,ZNF684,CD46,PTBP2,RCOR3,COLEC11,RNF146,FBXL5,TMEM5,GTF3C3,HEATR1,GLE1,GALNT12,RBM25,HELLS,KDM3B,NR2C1,ZMYM2,ZSCAN20,RASL11A,RECK,TRIM24,IKZF4,METTL8,CHD6,ZNF45,MED1,AGO3,CFP,ATG14,ZNF484,AKAP9,OSGEPL1,TTBK2,MBD4,PHF20L1,QRSL1,RAF1,PRKAA1,FIGNL1,ZRANB2,RFXAP,KIDINS220,AGO4,ELP2,ARGLU1,TPP2,USP30,DMTF1,LTV1,TAF5L,DHX9,PIGC,USP44,SETDB2,UGGT1,ZFP37,ZNF189,TEX10,XPA,PGBD1,CPEB2,CREBZF,TGS1,ZNF280D,THUMPD2,ALS2CR8,NAB1,SENP7,APH1B,VWA9,NUP54,TDG,KANSL2,RBM26,TSSK4,DCAF5,ZSCAN29,ANP32A,BBS4,ELAC1,FBXO15,MTF2,POU2F1,GATAD2B,SUMF1,FANCD2,RQCD1,SHQ1,SKP2,DDX46,KLHL3,RARS2,SHPRH,ZNF182,TAF1,OGT,RBMX,UHRF2,PDCD4,QTRTD1,KIN,FBXO4,PAN3,HNRPDL,BANK1,TRIP12,ENPP3,RABGEF1,ZNF18,ZKSCAN2,RNF20,RASA2,USP16,GHRL,EXOG,EYA3,HLCS,ZNF222,ZNF221,ZNF235,RRP1B,ZNF333,ZNF75A,GMEB1,HFM1,TYW5,SMARCAD1,DCAF16,HELQ,YY1AP1,POGLUT1,U2SURP,RFC4,FAM208A,ZNF589,TMEM161B,ERAP1,RICTOR,PAPD4,ANKRA2,NSD1,ZNF202,ZBTB39,TRIM68,ZNF528,ZNF283,KRT1,RFWD3,ZNF30,ZNF507,ZBTB49,E2F6,ROBO1,PDCD6IP,POLH,ZNF439,ZNF440,ZNF562,ZNF318,PLRG1,BPTF,ATF7IP,JMJD1C,ZNF596,GOLGB1,ZNF483,TNKS,SWSAP1,RALGAPA1,ZNF266,FBXW8,ATR,ZNF77,ZNF613,ATAD5,RNPEP,TCEANC,NFATC2IP,CHD9,ZNF491,ZNF620,GEN1,ZNF354B,BEND3,ZNF852,ZNF552,CRIPAK,MED14,ZFP3,SETD2,PLAG1,RFX7,GINS3,KBTBD3,CNOT10,ZNF662,ZNF320,GTF2H2C,ZFP90,ZNF445,PRPF39,ZNF529,ZNF555,ZNF546,DYNC2H1,TET3,ZKSCAN4,SECISBP2,ZNF793,ZNF292,ZNF527,ZKSCAN3,HMGB1,ZNF493,STK31,ZKSCAN7,ZNF781,ZKSCAN5,ERI2,ZNF418,ZNF429,ZNF100,ZNF682,ZNF785,ZNF655,ZNF624,ZBTB14,ZNF251,ZNF26,MGEA5,ZNF789,ZNF534,LTN1,ZFP2,ZNF525,ZNF891,ZNF727,PPP2R2A,ZNF717,ZNF736,ZBED5,RNF103,ASB14,KLHL41,ZNF585B,ZNF718,ZNF550,ZNF432,ZNF253,CNPY2,GTF2I,ZNF285,DDX52,AL135791.1",1.48452897992254
"10","black",TRUE,4.1e-24,5257,547,272,0.497,0.052,"GO:0010467","BP",1,"gene expression",4,"ZNF195,LUC7L,MBTD1,MNAT1,ZZZ3,NSUN2,TRIT1,YTHDC2,PER3,ARID1B,NFE2L3,THRAP3,ARID4B,USP13,SNRNP40,ZNF112,CDK13,FOXJ2,TRMT11,NUP133,EED,ZNF532,ZNF37A,MLLT10,CCNT2,GEMIN5,ZNF671,NFX1,DNMT3B,RBM41,TNRC6A,NLRC4,OSGEP,EP300,ZBED4,SNW1,ADNP,CDK5RAP1,RPRD1B,RBM3,EEF2K,POP1,ZNF175,DUS4L,KDM4C,EIF3A,TRDMT1,MTPAP,EBF3,RPS6KB1,MIR5047,LUC7L3,SEPSECS,LPXN,MAGOHB,NUP107,CNOT2,CPSF6,PRKAB1,BACH2,ZNF451,MED23,FAM120B,TBP,HARS2,CLK4,PPWD1,TCERG1,ACTR8,ACVR2B,COMMD2,NCL,WDR75,USP34,SF3B1,ORC2,TIA1,SFPQ,SRSF11,RLF,ZNF684,CD46,PTBP2,RCOR3,GTF3C3,HEATR1,GLE1,RBM25,HELLS,KDM3B,NR2C1,ZMYM2,ZSCAN20,RASL11A,TRIM24,IKZF4,CHD6,ZNF45,MED1,AGO3,CFP,ATG14,ZNF484,OSGEPL1,PHF20L1,QRSL1,RAF1,PRKAA1,ZRANB2,RFXAP,AGO4,ELP2,ARGLU1,DMTF1,LTV1,TAF5L,DHX9,SETDB2,ZFP37,ZNF189,TEX10,PGBD1,CPEB2,CREBZF,TGS1,ZNF280D,THUMPD2,ALS2CR8,NAB1,APH1B,VWA9,NUP54,TDG,RBM26,TSSK4,ZSCAN29,ANP32A,BBS4,ELAC1,MTF2,POU2F1,GATAD2B,FANCD2,RQCD1,SHQ1,DDX46,RARS2,ZNF182,TAF1,OGT,RBMX,UHRF2,PDCD4,QTRTD1,KIN,FBXO4,PAN3,HNRPDL,BANK1,ZNF18,ZKSCAN2,RNF20,USP16,EYA3,ZNF222,ZNF221,ZNF235,RRP1B,ZNF333,ZNF75A,GMEB1,TYW5,SMARCAD1,YY1AP1,U2SURP,FAM208A,ZNF589,RICTOR,PAPD4,ANKRA2,NSD1,ZNF202,ZBTB39,ZNF528,ZNF283,ZNF30,ZNF507,ZBTB49,E2F6,ZNF439,ZNF440,ZNF562,ZNF318,PLRG1,BPTF,ATF7IP,JMJD1C,ZNF596,GOLGB1,ZNF483,TNKS,RALGAPA1,ZNF266,ZNF77,ZNF613,TCEANC,NFATC2IP,CHD9,ZNF491,ZNF620,ZNF354B,BEND3,ZNF852,ZNF552,MED14,ZFP3,SETD2,PLAG1,RFX7,CNOT10,ZNF662,ZNF320,GTF2H2C,ZFP90,ZNF445,PRPF39,ZNF529,ZNF555,ZNF546,DYNC2H1,TET3,ZKSCAN4,SECISBP2,ZNF793,ZNF292,ZNF527,ZKSCAN3,HMGB1,ZNF493,ZKSCAN7,ZNF781,ZKSCAN5,ERI2,ZNF418,ZNF429,ZNF100,ZNF682,ZNF785,ZNF655,ZNF624,ZBTB14,ZNF251,ZNF26,ZNF789,ZNF534,ZFP2,ZNF525,ZNF891,ZNF727,ZNF717,ZNF736,ZBED5,ZNF585B,ZNF718,ZNF550,ZNF432,ZNF253,CNPY2,GTF2I,ZNF285,DDX52,AL135791.1",2.23716411165379
