"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","darkolivegreen",TRUE,0.0381,10318,144,104,0.722,0.01,"GO:0043231","CC",1,"intracellular membrane-bounded organelle",1,"LAS1L,SPPL2B,LUC7L,AKAP8L,NCAPH2,PNKP,PQLC2,USP36,FLYWCH1,SMARCD1,CHFR,ARAF,REXO1,DNM2,SLC35C2,ZNF324,ZNF446,ZNF343,PITPNM2,HPS4,CYP2D6,SUN2,SDR39U1,TELO2,UQCC,GMEB2,CDK5RAP1,USP11,PRKD2,TYK2,CRTC1,GAPDHS,PALD1,DPH1,ITFG2,INO80B,COQ6,POLM,XRCC3,IVD,PLD2,MAU2,TUBGCP2,ZNF337,CASZ1,CDK9,NLRC5,RHOT2,TCF25,STRIP1,ITPKB,DIS3L2,ZNF7,ARFGAP2,TMEM138,ZFAND2B,USF1,C21ORF2,VPS11,ALKBH4,SAP30BP,ERCC3,ZNF513,BAP1,PIGO,PMPCA,TMEM55B,METTL17,VPS39,WDR81,SF1,USP19,KAT5,ANAPC2,MAN1B1,BET1L,DMAP1,KIAA1875,FKRP,EHMT1,TMEM259,UBA7,NPLOC4,MTA1,VPS33B,POU6F1,THAP7,BRF1,C17ORF70,L3MBTL1,POFUT2,ZNF512B,ZNF517,SPG7,AKAP17A,RXRB,DHX16,C6ORF136,GOLGA8B,CCNL2,VPS52,AP5Z1,ZNF324B,TEN1",1.06743453164193
"2","darkolivegreen",TRUE,0.0361,312,77,10,0.13,0.032,"REAC:73894","rea",2,"DNA Repair",1,"PNKP,INO80B,POLM,XRCC3,ERCC3,BAP1,KAT5,UBA7,NPLOC4,C17ORF70",NA
"3","red",TRUE,0.015,1824,482,78,0.162,0.043,"GO:0044093","BP",18,"positive regulation of molecular function",1,"FGR,ABHD5,SLC11A1,CD44,MAP2K3,LPAR2,UBE2D1,VPS9D1,PSEN1,TESC,GMIP,NLRC4,NCF4,CSF2RB,MMP9,NTSR1,RASSF2,MEFV,DENND3,ADAP1,P2RX1,MAP2K6,ANAPC15,ARHGDIB,MAPK14,TRIM25,ARHGAP9,S1PR4,FGD3,GMFG,CAP1,RARA,RAP1GAP2,ALOX5AP,MYBPC3,TLR2,SORL1,CASP1,PLCB2,ANXA3,PDE6H,DUSP6,NLRP12,S100A8,RALB,ARHGAP26,RGS18,ADAM8,ACSL1,XRCC4,GNAQ,ARHGAP27,RGL4,ITGB2,CDC42EP3,S100A9,S100A12,PROK2,PCOLCE2,PRKCD,NDEL1,PTAFR,FPR1,RGS19,RASGRP4,MYD88,GLRX,AGFG1,KCNE3,RHOG,ARAP1,RALGAPA2,LRRK2,C5AR1,CSF2RA,RASGEF1A,PLIN5,NFAM1",3.89515252378644
"4","red",TRUE,0.00128,4,482,4,0.008,1,"GO:0019322","BP",10,"pentose biosynthetic process",1,"PGD,G6PD,TKT,TALDO1",10.4397835351499
"5","red",TRUE,0.0162,79,482,11,0.023,0.139,"GO:0060191","BP",16,"regulation of lipase activity",1,"ABHD5,LPAR2,S1PR4,ANXA1,PLCB2,GNAQ,PRKCD,PTAFR,RASGRP4,C5AR1,PLIN5",7.03028735067308
"6","red",TRUE,0.0112,62,482,10,0.021,0.161,"GO:0060193","BP",16,"positive regulation of lipase activity",1,"ABHD5,LPAR2,S1PR4,PLCB2,GNAQ,PRKCD,PTAFR,RASGRP4,C5AR1,PLIN5",7.20110508298555
"7","red",TRUE,1.59e-05,626,482,43,0.089,0.069,"GO:0001816","BP",4,"cytokine production",1,"FGR,SLC11A1,CEACAM1,FCN1,NLRC4,TSPO,TLR8,MEFV,MAPK14,BCL6,TRIM25,SRGN,TREM1,FFAR2,RARA,ANXA1,TLR2,CASP1,ARRB2,NLRP12,S100A8,ADAM8,ADAMTS3,FCER1G,NLRX1,IL6R,S100A9,S100A12,PRKCD,PTAFR,CEBPB,MYD88,STAT5B,TLR1,IL17RA,FFAR3,TLR5,LITAF,CD55,C5AR1,GPSM3,ORM1,NFAM1",4.58113634993282
"8","red",TRUE,0.0056,568,482,35,0.073,0.062,"GO:0001817","BP",4,"regulation of cytokine production",1,"FGR,SLC11A1,CEACAM1,FCN1,TSPO,TLR8,MEFV,MAPK14,BCL6,TRIM25,SRGN,FFAR2,RARA,ANXA1,TLR2,CASP1,ARRB2,NLRP12,ADAM8,FCER1G,NLRX1,IL6R,PTAFR,CEBPB,MYD88,STAT5B,TLR1,IL17RA,FFAR3,TLR5,LITAF,C5AR1,GPSM3,ORM1,NFAM1",4.67773215236976
"9","red",TRUE,0.0169,377,482,26,0.054,0.069,"GO:0001819","BP",4,"positive regulation of cytokine production",2,"FGR,SLC11A1,FCN1,TLR8,MAPK14,FFAR2,RARA,ANXA1,TLR2,CASP1,NLRP12,ADAM8,FCER1G,NLRX1,IL6R,PTAFR,CEBPB,MYD88,STAT5B,TLR1,IL17RA,FFAR3,TLR5,C5AR1,GPSM3,NFAM1",5.14271695050355
"10","red",TRUE,0.016,164,482,16,0.033,0.098,"GO:0050663","BP",4,"cytokine secretion",1,"FGR,FCN1,NLRC4,TLR8,MAPK14,SRGN,TREM1,FFAR2,ANXA1,TLR2,CASP1,NLRP12,S100A12,TLR1,IL17RA,TLR5",6.36649238212567
