"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","lightcyan","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",7.85779238303688e-122
"2","lightcyan","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",3.3816309338506e-118
"3","lightcyan","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",1.33737219625255e-117
"4","lightcyan","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",3.6314140655565e-116
"5","lightcyan","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.34745129012619e-115
"6","lightcyan","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",5.69370099877367e-113
"7","lightcyan","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",5.69370099877367e-113
"8","lightcyan","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",5.69370099877367e-113
"9","lightcyan","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",9.1418605088453e-113
"10","lightcyan","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.89860851622361e-112
"11","lightcyan","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.89860851622361e-112
"12","lightcyan","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",6.87770004696898e-112
"13","lightcyan","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",6.87770004696898e-112
"14","lightcyan","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",2.25399089246403e-109
"15","lightcyan","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",2.02348344102515e-107
"16","lightcyan","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.77010233684052e-107
"17","lightcyan","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",2.00484391551759e-99
"18","lightcyan","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",2.00484391551759e-99
"19","lightcyan","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",2.00484391551759e-99
"20","lightcyan","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",6.87081591842865e-93
"21","lightcyan","salmon_M12_Ribosome__HumanMeta","Brain",2.1095791516848e-92
"22","lightcyan","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",2.94207678182209e-92
"23","lightcyan","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.3974148220996e-72
