"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","lightcyan","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.72794635688523e-136
"2","lightcyan","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",1.53826817043804e-132
"3","lightcyan","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.12525852927152e-129
"4","lightcyan","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.12525852927152e-129
"5","lightcyan","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",2.70842960891991e-129
"6","lightcyan","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",7.40570647675917e-127
"7","lightcyan","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",1.22574571649907e-126
"8","lightcyan","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",9.38209966133849e-126
"9","lightcyan","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",9.38209966133849e-126
"10","lightcyan","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.20869432364893e-125
"11","lightcyan","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",4.77320608840983e-123
"12","lightcyan","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.71828414181734e-122
"13","lightcyan","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",6.04095110469333e-122
"14","lightcyan","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.50475547085999e-119
"15","lightcyan","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",7.29360278664764e-119
"16","lightcyan","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",7.29360278664764e-119
"17","lightcyan","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.66731016185997e-118
"18","lightcyan","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",9.23383550303061e-115
"19","lightcyan","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",9.23383550303061e-115
"20","lightcyan","salmon_M12_Ribosome__HumanMeta","Brain",1.61585552391511e-104
"21","lightcyan","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.11003996704683e-103
"22","lightcyan","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",6.33501750538598e-103
"23","skyblue3","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",7.03048052642964e-96
"24","skyblue3","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",9.80673056179747e-91
"25","skyblue3","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",1.36140053858522e-87
"26","skyblue3","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.3779317898239e-86
"27","skyblue3","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.3779317898239e-86
"28","skyblue3","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.546674766671e-85
"29","lightcyan","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",4.50975086955904e-83
"30","skyblue3","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",5.38369358205514e-79
"31","skyblue3","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",1.28267826722093e-78
"32","skyblue3","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.6606672333983e-76
