"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","magenta","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",4.79596359323612e-101
"2","magenta","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",1.44694419996396e-99
"3","magenta","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.44694419996396e-99
"4","magenta","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",1.27410320570135e-98
"5","magenta","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",4.30135406335194e-98
"6","magenta","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",4.30135406335194e-98
"7","magenta","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",4.51989871768514e-97
"8","magenta","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",4.51989871768514e-97
"9","magenta","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",7.52724502950867e-97
"10","magenta","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.06534194424654e-94
"11","magenta","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",6.66677062266063e-93
"12","magenta","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.53533021460452e-92
"13","magenta","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.74329871827203e-92
"14","magenta","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.8487862284923e-90
"15","magenta","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.8487862284923e-90
"16","magenta","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",1.03582732167099e-87
"17","magenta","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.03582732167099e-87
"18","magenta","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",1.03582732167099e-87
"19","magenta","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.16335838030773e-85
"20","magenta","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.44066526568921e-82
"21","magenta","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.62915973723577e-81
"22","magenta","salmon_M12_Ribosome__HumanMeta","Brain",3.21951170398022e-71
"23","magenta","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.29651783106327e-59
"24","orange","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",2.26572456622931e-51
"25","orange","pink_M10_Microglia(Type1)__HumanMeta","Brain",1.48890636778171e-43
"26","magenta","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",5.96054795067416e-43
"27","orange","Substantia Nigra, pars reticulata_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",1.59534280260334e-42
"28","magenta","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",4.28165036772835e-40
"29","lavenderblush3","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",1.07587374538614e-38
"30","magenta","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",6.57637014199399e-38
"31","magenta","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",7.77796212837733e-38
"32","magenta","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",7.77796212837733e-38
"33","magenta","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",1.51688702227446e-37
"34","lavenderblush3","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.10265703894242e-36
"35","sienna3","cyan_M4_Mitochondria__MouseMeta","Brain",4.77506886103886e-36
"36","sienna3","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",5.9383587872374e-31
"37","sienna3","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",5.9383587872374e-31
"38","sienna3","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",4.99146178527865e-30
"39","sienna3","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",7.72687276365808e-30
"40","magenta","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",4.73724602889447e-29
"41","sienna3","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",5.61806218613656e-29
"42","lavenderblush3","105897_REACTOME_DNA_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.5202704301883e-28
"43","sienna3","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.62638317444056e-28
"44","sienna3","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.62638317444056e-28
"45","sienna3","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",1.38850657178462e-27
"46","orange","Lateral group of Nuclei, Dorsal Division_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",3.49528082972728e-27
"47","lavenderblush3","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",9.04813977050738e-27
"48","lightyellow","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",1.80561285388317e-26
"49","sienna3","cyan_M4_Mitochondria__HumanMeta","Brain",1.25850432062888e-25
"50","lightsteelblue","198903_WikiPathways_Striated_Muscle_Contraction__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.6864565988572e-25
"51","lightsteelblue","106262_REACTOME_Striated_Muscle_Contraction__Reactome_NCBI_Biosystems","PW_Lists",2.1323788475953e-25
"52","lightyellow","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",2.74727587728796e-25
"53","sienna3","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",4.59054732979564e-25
"54","sienna3","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",5.88890574030216e-25
"55","lightyellow","366160_REACTOME_Adaptive_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",1.0084497518663e-24
"56","lightyellow","Lymphcytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",1.18165314741465e-24
"57","orangered3","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",2.81600722959957e-24
"58","plum2","167190_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",1.60257207190729e-22
"59","plum2","167325_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",1.60257207190729e-22
"60","lightsteelblue","106261_REACTOME_Muscle_contraction__Reactome_NCBI_Biosystems","PW_Lists",2.24119822332523e-22
"61","lightyellow","106413_REACTOME_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell__Reactome_NCBI_Biosystems","PW_Lists",7.59884248947256e-22
"62","lightyellow","CTLA4__ImmunePathway","Immune",9.12604015754961e-22
"63","lightyellow","106416_REACTOME_Translocation_of_ZAP-70_to_Immunological_synapse__Reactome_NCBI_Biosystems","PW_Lists",1.01055062853519e-21
"64","lavenderblush3","105815_REACTOME_Mitotic_Prometaphase__Reactome_NCBI_Biosystems","PW_Lists",1.61003392264248e-21
"65","orangered3","105796_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D__Reactome_NCBI_Biosystems","PW_Lists",1.85257382345076e-21
"66","orangered3","105797_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D1__Reactome_NCBI_Biosystems","PW_Lists",1.85257382345076e-21
"67","lavenderblush3","105812_REACTOME_M_Phase__Reactome_NCBI_Biosystems","PW_Lists",3.4699845751053e-21
"68","magenta","midnightblue_M2_Ribosome__CTX","Brain",1.0495533991477e-20
"69","lightyellow","106415_REACTOME_Phosphorylation_of_CD3_and_TCR_zeta_chains__Reactome_NCBI_Biosystems","PW_Lists",1.19078635962943e-20
"70","lightyellow","106417_REACTOME_Generation_of_second_messenger_molecules__Reactome_NCBI_Biosystems","PW_Lists",1.32336880216385e-20
"71","sienna3","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.14760545261009e-20
"72","sienna3","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.14760545261009e-20
"73","orangered3","477126_REACTOME_Cross-presentation_of_soluble_exogenous_antigens_(endosomes)__Reactome_NCBI_Biosystems","PW_Lists",5.35267545781709e-20
"74","lightyellow","106414_REACTOME_TCR_signaling__Reactome_NCBI_Biosystems","PW_Lists",5.76510058379325e-20
"75","orangered3","105686_REACTOME_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation__Reactome_NCBI_Biosystems","PW_Lists",8.72215117326145e-20
"76","orangered3","105788_REACTOME_CDK-mediated_phosphorylation_and_removal_of_Cdc6__Reactome_NCBI_Biosystems","PW_Lists",1.40209128365889e-19
"77","orangered3","106176_REACTOME_Regulation_of_ornithine_decarboxylase_(ODC)__Reactome_NCBI_Biosystems","PW_Lists",1.40209128365889e-19
"78","orangered3","106026_REACTOME_Vpu_mediated_degradation_of_CD4__Reactome_NCBI_Biosystems","PW_Lists",2.22509734001371e-19
"79","orangered3","160939_REACTOME_Autodegradation_of_the_E3_ubiquitin_ligase_COP1__Reactome_NCBI_Biosystems","PW_Lists",2.22509734001371e-19
"80","lightyellow","119557_REACTOME_PD-1_signaling__Reactome_NCBI_Biosystems","PW_Lists",2.49567234763704e-19
"81","orangered3","445_KEGG_Proteasome__Kegg_NCBI_Biosystems","PW_Lists",3.31320516356311e-19
"82","orangered3","83040_KEGG_Proteasome__Kegg_NCBI_Biosystems","PW_Lists",3.31320516356311e-19
"83","orangered3","105744_REACTOME_Stabilization_of_p53__Reactome_NCBI_Biosystems","PW_Lists",3.48847862243765e-19
"84","orangered3","105747_REACTOME_p53-Independent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",3.48847862243765e-19
"85","orangered3","105748_REACTOME_p53-Independent_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",3.48847862243765e-19
"86","orangered3","105749_REACTOME_Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A__Reactome_NCBI_Biosystems","PW_Lists",3.48847862243765e-19
"87","lavenderblush2","106409_REACTOME_Classical_antibody-mediated_complement_activation__Reactome_NCBI_Biosystems","PW_Lists",3.77808019428824e-19
"88","orangered3","105828_REACTOME_SCF-beta-TrCP_mediated_degradation_of_Emi1__Reactome_NCBI_Biosystems","PW_Lists",8.28738332319418e-19
"89","orangered3","106017_REACTOME_Vif-mediated_degradation_of_APOBEC3G__Reactome_NCBI_Biosystems","PW_Lists",8.28738332319418e-19
"90","orangered3","187212_REACTOME_Destabilization_of_mRNA_by_AUF1_(hnRNP_D0)__Reactome_NCBI_Biosystems","PW_Lists",8.28738332319418e-19
"91","orangered3","106510_REACTOME_Signaling_by_Wnt__Reactome_NCBI_Biosystems","PW_Lists",2.01697446447373e-18
"92","orangered3","106511_REACTOME_Degradation_of_beta-catenin_by_the_destruction_complex__Reactome_NCBI_Biosystems","PW_Lists",2.01697446447373e-18
"93","purple","magenta_M8_Microglia(Type2)__HumanMeta","Brain",2.3621289701074e-18
"94","lavenderblush2","106407_REACTOME_Creation_of_C4_and_C2_activators__Reactome_NCBI_Biosystems","PW_Lists",2.43959261993809e-18
"95","orangered3","105741_REACTOME_p53-Dependent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",2.8092992851201e-18
"96","orangered3","105743_REACTOME_p53-Dependent_G1_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",2.8092992851201e-18
"97","sienna3","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",3.32547882802545e-18
"98","orangered3","105685_REACTOME_Regulation_of_Apoptosis__Reactome_NCBI_Biosystems","PW_Lists",4.14201032578288e-18
"99","orangered3","105771_REACTOME_SCF(Skp2)-mediated_degradation_of_p27p21__Reactome_NCBI_Biosystems","PW_Lists",4.14201032578288e-18
"100","orangered3","105824_REACTOME_CDT1_association_with_the_CDC6_ORC_origin_complex__Reactome_NCBI_Biosystems","PW_Lists",4.14201032578288e-18
"101","magenta","22556411_tanese_interactome_cytoplasm_329__PMID_22556411_Culver_2012","PW_Lists",6.49066824352243e-18
"102","orangered3","105740_REACTOME_G1S_DNA_Damage_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",8.77667531395709e-18
"103","lightyellow","B7.1 / B7.2 (CD80  CD86) CD28__ImmunePathway","Immune",1.28733546856685e-17
"104","orangered3","105836_REACTOME_Autodegradation_of_Cdh1_by_Cdh1_APCC__Reactome_NCBI_Biosystems","PW_Lists",1.8016484771287e-17
"105","orangered3","477124_REACTOME_ER-Phagosome_pathway__Reactome_NCBI_Biosystems","PW_Lists",2.55284142705127e-17
"106","orange","frontal part, inferior bank of gyrus_localMarker(top200)_IN_Cingulate Gyrus__HBA","HumanBrainRegions",3.01596951147944e-17
"107","orangered3","105833_REACTOME_APCC_Cdc20_mediated_degradation_of_Securin__Reactome_NCBI_Biosystems","PW_Lists",3.59200524282643e-17
