"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","saddlebrown","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",2.43386906480022e-93
"2","saddlebrown","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",3.03505981088462e-93
"3","saddlebrown","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",7.77072888865726e-93
"4","saddlebrown","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",7.77072888865726e-93
"5","saddlebrown","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.41988836665755e-92
"6","saddlebrown","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",7.25447484248481e-92
"7","saddlebrown","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",7.35861616041626e-92
"8","saddlebrown","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",7.35861616041626e-92
"9","saddlebrown","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",7.35861616041626e-92
"10","saddlebrown","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",2.53335429929032e-91
"11","saddlebrown","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",6.86287062260183e-90
"12","blue","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",1.51259848341333e-89
"13","saddlebrown","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.57265886432893e-89
"14","saddlebrown","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",2.50877948885762e-89
"15","saddlebrown","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.75748304406292e-88
"16","saddlebrown","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.83365439700112e-87
"17","saddlebrown","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",3.83365439700112e-87
"18","saddlebrown","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",3.07566429452414e-85
"19","saddlebrown","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",6.2531694423312e-85
"20","saddlebrown","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",6.2531694423312e-85
"21","saddlebrown","salmon_M12_Ribosome__HumanMeta","Brain",1.13294544614226e-76
"22","saddlebrown","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",7.99916620853716e-75
"23","saddlebrown","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",6.72693995279009e-74
"24","saddlebrown","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",4.32818484932864e-63
"25","black","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",1.75320839610832e-62
"26","lightcyan","magenta_M8_Microglia(Type2)__HumanMeta","Brain",1.15040066070229e-56
"27","blue","turquoise_M14_Nucleus__MouseMeta","Brain",1.38490978087345e-54
"28","black","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",5.33483454822811e-52
"29","blue","blue_M16_Neuron__CTX","Brain",1.55889962623446e-50
"30","blue","Astrocyte_probable__Cahoy","Brain",2.80228176969421e-50
"31","blue","Oligodendrocyte_probable__Cahoy","Brain",5.54172139509018e-50
"32","midnightblue","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",1.02642450375176e-48
"33","saddlebrown","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",1.35052651769232e-46
"34","blue","turquoise_M14_Nucleus__HumanMeta","Brain",6.34256769571844e-46
"35","saddlebrown","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",3.52581118892871e-44
"36","black","Astrocyte_probable__Cahoy","Brain",1.53108391980953e-41
"37","blue","yellow_M18__CTX","Brain",1.79531066235498e-40
"38","saddlebrown","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",3.21774303849414e-36
"39","saddlebrown","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",3.21774303849414e-36
