"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","green","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",6.71736270271216e-126
"2","green","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",1.12197964283474e-124
"3","green","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",1.12197964283474e-124
"4","green","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",2.08523792616687e-121
"5","green","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",4.49930634782525e-121
"6","green","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",1.66782708682964e-118
"7","green","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",5.44069994490508e-118
"8","green","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.52870837102673e-115
"9","green","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",2.59313006143174e-115
"10","green","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.59313006143174e-115
"11","green","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.21623843143118e-114
"12","green","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.46620854072423e-113
"13","green","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.46620854072423e-113
"14","green","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.79902628675217e-113
"15","green","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",3.78667279991095e-107
"16","green","salmon_M12_Ribosome__HumanMeta","Brain",7.75244398285053e-107
"17","green","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.81087131136937e-103
"18","green","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",1.05693121899271e-101
"19","green","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.05693121899271e-101
"20","green","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",1.05693121899271e-101
"21","green","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",9.43283903026733e-88
"22","green","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",2.18099492145399e-86
"23","green","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.80297042472168e-70
