"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","bisque4",TRUE,0.0334,3207,403,103,0.256,0.032,"GO:0006996","BP",7,"organelle organization",1,"ZMYND10,PAF1,MARK4,CDK11A,NISCH,AKAP8L,PNKP,CUL7,TBC1D22A,U2AF2,RASSF1,TBC1D25,SIRT2,SMG6,SREBF1,PTPN23,MAP2K7,ARHGAP4,CAPN3,CIRBP,TBC1D10A,TOP3B,HIRA,SUN2,SGSM3,ACD,AXIN1,STX4,TBC1D17,PPP6R1,AURKC,AKT2,TGFB1,CDC37,GBF1,PPIF,SLC9A3R1,CEP164,CHD4,CUL9,DBN1,NPRL2,DNAH1,PLEKHM2,ZBTB17,TMEM175,TUBGCP6,BAIAP2L2,PLD2,TUBGCP2,ATG4D,DIAPH1,NPHP4,IGHMBP2,NUMA1,POLG,KIFC3,RHOT2,SGSM2,BCAS3,MINK1,ARHGDIA,AKT1,CAPN10,ARHGEF19,SYTL1,KIAA0226,FAM73B,EML3,KIAA1967,SQSTM1,IFT122,COG1,TRAPPC9,MIR637,E4F1,TTC21A,SF1,ATG4B,CHD3,HDAC3,BAIAP2,ANAPC2,PARP10,GAK,CTC1,FHL3,PLA2G6,CIB1,PIP5K1C,BCR,POM121,EME2,SPG7,FCHSD1,LDB1,MT-ND1,DAXX,SYCE1L,PATL2,RBM14,GET4,NDUFA7",2.9244389639695
"2","bisque4",TRUE,0.0145,1642,403,63,0.156,0.038,"GO:1902589","BP",7,"single-organism organelle organization",2,"ZMYND10,MARK4,NISCH,AKAP8L,CUL7,TBC1D22A,U2AF2,RASSF1,TBC1D25,SREBF1,PTPN23,CAPN3,TBC1D10A,SUN2,SGSM3,AXIN1,STX4,TBC1D17,AURKC,AKT2,TGFB1,CDC37,GBF1,PPIF,SLC9A3R1,CHD4,CUL9,DBN1,DNAH1,ZBTB17,TMEM175,TUBGCP6,BAIAP2L2,TUBGCP2,ATG4D,DIAPH1,NPHP4,NUMA1,RHOT2,SGSM2,BCAS3,MINK1,ARHGDIA,CAPN10,ARHGEF19,SYTL1,KIAA0226,FAM73B,EML3,SQSTM1,IFT122,MIR637,TTC21A,ATG4B,CHD3,HDAC3,BAIAP2,FHL3,CIB1,PIP5K1C,BCR,FCHSD1,RBM14",3.38038070655866
"3","bisque4",TRUE,0.0269,1746,403,65,0.161,0.037,"GO:0033554","BP",6,"cellular response to stress",1,"POMT2,PNKP,CUL7,SIRT2,SREBF1,ACADVL,XAB2,MAP2K7,CAPN3,ARFGAP1,ACD,AXIN1,RELB,CDC37,RAPGEF1,PPIF,CDK5RAP3,CEP164,PPARD,NPRL2,ZBTB17,DNMT3A,MAPK8IP1,POLM,PKN1,UNC5CL,IGHMBP2,CDK9,MAPK8IP3,POLG,MINK1,AKT1,CXXC1,KIAA1967,SQSTM1,DVL3,ANKZF1,TMUB1,MAP4K2,INO80E,NFRKB,HDAC3,RAD9A,MUS81,KAT5,RELA,HSPA6,RBM4,MAN1B1,DMAP1,CTC1,TMEM259,UBA7,TREX2,IRAK1,PLA2G6,CIB1,IRF7,POM121,EME2,SZT2,DAXX,RBM14,GET4,AP5Z1",3.50855589998265
"4","bisque4",TRUE,0.000812,101,403,13,0.032,0.129,"GO:0098732","BP",8,"macromolecule deacylation",1,"AKAP8L,HMG20B,SIRT2,SREBF1,PRKD2,TGFB1,CHD4,SIN3B,KIAA1967,UCN,CHD3,HDAC3,RBM14",6.9060969704417
"5","bisque4",TRUE,0.00064,99,403,13,0.032,0.131,"GO:0035601","BP",8,"protein deacylation",2,"AKAP8L,HMG20B,SIRT2,SREBF1,PRKD2,TGFB1,CHD4,SIN3B,KIAA1967,UCN,CHD3,HDAC3,RBM14",6.92080311783139
"6","bisque4",TRUE,0.000344,94,403,13,0.032,0.138,"GO:0006476","BP",8,"protein deacetylation",3,"AKAP8L,HMG20B,SIRT2,SREBF1,PRKD2,TGFB1,CHD4,SIN3B,KIAA1967,UCN,CHD3,HDAC3,RBM14",7.01389354089741
"7","bisque4",TRUE,0.000512,756,403,40,0.099,0.053,"GO:0006325","BP",8,"chromatin organization",1,"PAF1,AKAP8L,BRD9,HMG20B,SMARCD1,SIRT2,SREBF1,HIRA,HSF4,CHRAC1,AURKC,PRKD2,TGFB1,SUPT6H,CHD4,DNMT3A,PKN1,KDM5C,SIN3B,SUV420H2,LOXL2,KAT7,CDK9,CXXC1,CRTC2,UCN,MIR637,MECP2,CHD3,HDAC3,KAT5,CCDC101,DMAP1,PARP10,EHMT1,SUPT5H,ZNF335,LDB1,DAXX,RBM14",4.46216439486401
"8","bisque4",TRUE,2.36e-06,545,403,37,0.092,0.068,"GO:0016569","BP",8,"covalent chromatin modification",2,"PAF1,AKAP8L,BRD9,HMG20B,SMARCD1,SIRT2,SREBF1,HIRA,HSF4,AURKC,PRKD2,TGFB1,SUPT6H,CHD4,DNMT3A,PKN1,KDM5C,SIN3B,SUV420H2,LOXL2,KAT7,CDK9,CXXC1,CRTC2,UCN,MIR637,MECP2,CHD3,HDAC3,KAT5,CCDC101,DMAP1,EHMT1,ZNF335,LDB1,DAXX,RBM14",5.22620739705699
"9","bisque4",TRUE,2.04e-05,436,403,31,0.077,0.071,"GO:0016570","BP",8,"histone modification",3,"PAF1,AKAP8L,HMG20B,SIRT2,SREBF1,HSF4,AURKC,PRKD2,TGFB1,SUPT6H,CHD4,PKN1,KDM5C,SIN3B,SUV420H2,LOXL2,KAT7,CDK9,CXXC1,CRTC2,UCN,MECP2,CHD3,HDAC3,KAT5,CCDC101,DMAP1,EHMT1,ZNF335,LDB1,RBM14",5.2496083272216
"10","bisque4",TRUE,0.000645,83,403,12,0.03,0.145,"GO:0016575","BP",8,"histone deacetylation",4,"AKAP8L,HMG20B,SIRT2,SREBF1,PRKD2,TGFB1,CHD4,SIN3B,UCN,CHD3,HDAC3,RBM14",7.34874108179162
