"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","magenta","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",5.14042790578251e-137
"2","magenta","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",4.34303094902826e-133
"3","magenta","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",3.8036546713003e-132
"4","magenta","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",3.69824670247984e-130
"5","magenta","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",3.69824670247984e-130
"6","magenta","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",2.7831338750907e-127
"7","magenta","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.7831338750907e-127
"8","magenta","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",4.54846951085606e-124
"9","magenta","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.32647023122504e-123
"10","magenta","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",3.87608592330438e-123
"11","magenta","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",6.55637539680947e-118
"12","magenta","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",2.31556744327131e-117
"13","magenta","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",7.14929722533029e-116
"14","magenta","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",1.91098456136563e-114
"15","magenta","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",8.63892574407064e-114
"16","magenta","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",8.63892574407064e-114
"17","magenta","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",4.10562381401893e-112
"18","magenta","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",4.35304714922924e-112
