"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","brown","blue_M2_Oligodendrocytes__HumanMeta","Brain",3.21637974969411e-141
"2","lightcyan","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",9.33047584803494e-130
"3","lightcyan","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",6.61478942161809e-126
"4","lightcyan","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",7.21418536897352e-125
"5","lightcyan","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.51708919840814e-124
"6","lightcyan","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.51708919840814e-124
"7","lightcyan","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",3.91312272409247e-123
"8","lightcyan","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",3.91312272409247e-123
"9","lightcyan","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",7.24064293862408e-123
"10","lightcyan","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.59176378312793e-122
"11","lightcyan","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",2.79219594267818e-119
"12","lightcyan","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",7.64386947514273e-117
"13","lightcyan","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",2.63589499924855e-116
"14","brown","Red Nucleus_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",7.75768131897144e-116
"15","lightcyan","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",8.157364914247e-115
"16","lightcyan","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",8.51793590894962e-113
"17","lightcyan","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",8.51793590894962e-113
"18","green","brown_M3_Astrocytes__HumanMeta","Brain",2.48077725857575e-111
"19","lightcyan","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",8.51544551071698e-109
"20","lightcyan","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",8.51544551071698e-109
