"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","darkturquoise",TRUE,0.0255,5897,286,125,0.437,0.021,"GO:0046483","BP",1,"heterocycle metabolic process",1,"RAD52,CFLAR,RBM5,RBM6,LUC7L,AKAP8L,MBTD1,ATP6V0A1,MSH4,ZNF76,IKBKAP,CRMP1,CBFA2T2,TP73,THOC1,RFX3,ZNF506,MAPRE3,ZBTB25,CAPN3,HDAC6,AAAS,MZF1,TOP3B,SRSF5,PNN,HSF4,SNRNP70,LIG1,CUBN,CDK5RAP3,KAT2A,CEP164,CAMKK2,GUCA1B,HEMK1,ATP6V1B1,TFAP2E,PRPF3,YLPM1,MLH3,SUPT7L,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,ZNF337,DLG4,SUV420H2,RBMX2,PIWIL4,ARGLU1,WDR33,PML,CELF6,GABPB2,INTS3,NVL,COPS7B,SLC26A1,CCNA2,KRBOX4,OGT,HMBOX1,NR6A1,GTF3C5,INTS4,KIN,GATAD1,DONSON,ZNF577,DBF4B,ZNF496,OXER1,STK36,UCN,TP53INP1,METTL3,ATF7IP2,ZNF160,ZNF274,HINFP,NADSYN1,C11ORF80,ENDOV,KCTD13,ZNF169,DMAP1,ZNF354B,CLK3,KIAA1875,MAPK15,HKR1,MIR5193,RBM10,ZNF320,SS18L1,BRF1,ZBTB37,ZNF546,LCOR,ZNF140,ZNF605,ZFP62,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,UCKL1,ZNF808,GABBR1,ZBTB48,ZNF783,DNASE1,MEF2B,CPNE1,NSUN6,CORT,GLI4,POLG2,HIST1H4I",2.14161737953607
"2","darkturquoise",TRUE,0.0346,5931,286,125,0.437,0.021,"GO:0006725","BP",1,"cellular aromatic compound metabolic process",1,"RAD52,CFLAR,RBM5,RBM6,LUC7L,AKAP8L,MBTD1,ATP6V0A1,MSH4,ZNF76,IKBKAP,CRMP1,CBFA2T2,TP73,THOC1,RFX3,ZNF506,MAPRE3,ZBTB25,CAPN3,HDAC6,AAAS,MZF1,TOP3B,SRSF5,PNN,HSF4,SNRNP70,LIG1,CUBN,CDK5RAP3,KAT2A,CEP164,CAMKK2,GUCA1B,HEMK1,ATP6V1B1,TFAP2E,PRPF3,YLPM1,MLH3,SUPT7L,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,ZNF337,DLG4,SUV420H2,RBMX2,PIWIL4,ARGLU1,WDR33,PML,CELF6,GABPB2,INTS3,NVL,COPS7B,SLC26A1,CCNA2,KRBOX4,OGT,HMBOX1,NR6A1,GTF3C5,INTS4,KIN,GATAD1,DONSON,ZNF577,DBF4B,ZNF496,OXER1,STK36,UCN,TP53INP1,METTL3,ATF7IP2,ZNF160,ZNF274,HINFP,NADSYN1,C11ORF80,ENDOV,KCTD13,ZNF169,DMAP1,ZNF354B,CLK3,KIAA1875,MAPK15,HKR1,MIR5193,RBM10,ZNF320,SS18L1,BRF1,ZBTB37,ZNF546,LCOR,ZNF140,ZNF605,ZFP62,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,UCKL1,ZNF808,GABBR1,ZBTB48,ZNF783,DNASE1,MEF2B,CPNE1,NSUN6,CORT,GLI4,POLG2,HIST1H4I",2.13621682635607
"3","darkturquoise",TRUE,0.00947,5731,286,124,0.434,0.022,"GO:0006139","BP",1,"nucleobase-containing compound metabolic process",1,"RAD52,CFLAR,RBM5,RBM6,LUC7L,AKAP8L,MBTD1,ATP6V0A1,MSH4,ZNF76,IKBKAP,CRMP1,CBFA2T2,TP73,THOC1,RFX3,ZNF506,MAPRE3,ZBTB25,CAPN3,HDAC6,AAAS,MZF1,TOP3B,SRSF5,PNN,HSF4,SNRNP70,LIG1,CDK5RAP3,KAT2A,CEP164,CAMKK2,GUCA1B,HEMK1,ATP6V1B1,TFAP2E,PRPF3,YLPM1,MLH3,SUPT7L,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,ZNF337,DLG4,SUV420H2,RBMX2,PIWIL4,ARGLU1,WDR33,PML,CELF6,GABPB2,INTS3,NVL,COPS7B,SLC26A1,CCNA2,KRBOX4,OGT,HMBOX1,NR6A1,GTF3C5,INTS4,KIN,GATAD1,DONSON,ZNF577,DBF4B,ZNF496,OXER1,STK36,UCN,TP53INP1,METTL3,ATF7IP2,ZNF160,ZNF274,HINFP,NADSYN1,C11ORF80,ENDOV,KCTD13,ZNF169,DMAP1,ZNF354B,CLK3,KIAA1875,MAPK15,HKR1,MIR5193,RBM10,ZNF320,SS18L1,BRF1,ZBTB37,ZNF546,LCOR,ZNF140,ZNF605,ZFP62,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,UCKL1,ZNF808,GABBR1,ZBTB48,ZNF783,DNASE1,MEF2B,CPNE1,NSUN6,CORT,GLI4,POLG2,HIST1H4I",2.1681073240248
"4","darkturquoise",TRUE,0.00674,5103,286,114,0.399,0.022,"GO:0090304","BP",1,"nucleic acid metabolic process",2,"RAD52,CFLAR,RBM5,RBM6,LUC7L,AKAP8L,MBTD1,MSH4,ZNF76,IKBKAP,CBFA2T2,TP73,THOC1,RFX3,ZNF506,MAPRE3,ZBTB25,CAPN3,HDAC6,AAAS,MZF1,TOP3B,SRSF5,PNN,HSF4,SNRNP70,LIG1,CDK5RAP3,KAT2A,CEP164,CAMKK2,HEMK1,TFAP2E,PRPF3,YLPM1,MLH3,SUPT7L,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,ZNF337,SUV420H2,RBMX2,PIWIL4,ARGLU1,WDR33,PML,CELF6,GABPB2,INTS3,NVL,COPS7B,CCNA2,KRBOX4,OGT,HMBOX1,NR6A1,GTF3C5,INTS4,KIN,GATAD1,DONSON,ZNF577,DBF4B,ZNF496,STK36,UCN,TP53INP1,METTL3,ATF7IP2,ZNF160,ZNF274,HINFP,C11ORF80,ENDOV,KCTD13,ZNF169,DMAP1,ZNF354B,CLK3,KIAA1875,MAPK15,HKR1,MIR5193,RBM10,ZNF320,SS18L1,BRF1,ZBTB37,ZNF546,LCOR,ZNF140,ZNF605,ZFP62,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,ZNF808,ZBTB48,ZNF783,DNASE1,MEF2B,CPNE1,NSUN6,CORT,GLI4,POLG2,HIST1H4I",2.2717223785017
"5","darkturquoise",TRUE,0.018,973,286,34,0.119,0.035,"GO:0006259","BP",1,"DNA metabolic process",3,"RAD52,MSH4,TP73,THOC1,TOP3B,LIG1,CEP164,HEMK1,MLH3,XRCC3,ZBTB1,CHTF18,PIWIL4,WDR33,PML,INTS3,NVL,COPS7B,HMBOX1,KIN,DONSON,DBF4B,UCN,HINFP,C11ORF80,ENDOV,KCTD13,DMAP1,MAPK15,MIR5193,DNASE1,CORT,POLG2,HIST1H4I",4.06008481686215
"6","darkturquoise",TRUE,0.0192,6910,286,142,0.497,0.021,"GO:0005634","CC",5,"nucleus",1,"RAD52,RBM5,RBM6,LUC7L,AKAP8L,MBTD1,ATP6V0A1,CUL7,OFD1,MSH4,TNK2,ZNF76,IKBKAP,CBFA2T2,TP73,THOC1,RFX3,ZNF506,ZBTB25,CAPN3,HDAC6,AAAS,MZF1,TOP3B,SRSF5,PNN,PTK6,HSF4,CENPT,SNRNP70,LIG1,CDK5RAP3,KAT2A,CEP164,CAMKK2,ZNF346,S100PBP,TFAP2E,PRPF3,YLPM1,MLH3,SUPT7L,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,RNF112,MAU2,CDC16,ZNF337,KIAA0907,CASP9,SUV420H2,NUMB,RBMX2,PIWIL4,ARGLU1,WDR33,PML,CELF6,RANBP10,POGZ,GABPB2,INTS3,NVL,COPS7B,CCNA2,TRIM7,FAM193B,OGT,HMBOX1,NR6A1,GTF3C5,INTS4,KIN,GATAD1,DONSON,ZNF577,DBF4B,SYCE2,ZNF496,ANKRD23,STK36,IL15,TP53INP1,METTL3,R3HCC1L,ATF7IP2,COG7,ZNF160,ZNF274,HINFP,ENDOV,CCS,KCTD13,ZNF169,DMAP1,ZNF354B,CLK3,KIAA1875,R3HDM2,SYNE4,HKR1,MIR5193,RBM10,ZNF320,SS18L1,WDR27,BRF1,ZBTB37,SETD4,C7ORF61,ZNF546,KAZN,LCOR,ZNF140,ZNF605,ZFP62,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,UCKL1,MGEA5,ZNF808,CCHCR1,ZBTB48,ZNF783,FGFR1OP,C8ORF44,DNASE1,MEF2B,CPNE1,RP11-166B2.1,CORT,GLI4,FAM156A,HIST1H4I",1.71060122635403
"7","darkturquoise",TRUE,0.024,2490,286,65,0.227,0.026,"GO:0003677","MF",4,"DNA binding",1,"RAD52,RBM5,RBM6,AKAP8L,MSH4,ZNF76,TP73,THOC1,RFX3,ZNF506,ZBTB25,HDAC6,MZF1,TOP3B,PNN,HSF4,CENPT,LIG1,HEMK1,TFAP2E,MLH3,ZNF133,XRCC3,IRF3,ZBTB1,CHTF18,ZNF780B,ZNF337,PML,POGZ,GABPB2,HMBOX1,NR6A1,GTF3C5,KIN,GATAD1,ZNF577,ZNF496,ZNF160,ZNF274,HINFP,ENDOV,ZNF169,ZNF354B,HKR1,ZNF320,ZBTB37,ZNF546,LCOR,ZNF140,ZNF605,ZNF431,ZNF418,ZNF44,ZNF273,ZNF84,ZNF667,ZNF808,ZBTB48,ZNF783,MEF2B,CORT,GLI4,POLG2,HIST1H4I",2.77140582539657
"8","darkturquoise",TRUE,0.0117,869,131,26,0.198,0.03,"REAC:212436","rea",2,"Generic Transcription Pathway",1,"TP73,ZNF506,KAT2A,TFAP2E,ZNF133,ZNF337,PML,CCNA2,KRBOX4,NR6A1,ZNF577,ZNF496,TP53INP1,ZNF160,ZNF274,ZNF169,ZNF354B,HKR1,ZNF320,ZNF546,ZNF140,ZNF605,ZNF431,ZNF418,ZNF273,ZNF667",NA
"9","darkturquoise",TRUE,0.0454,187,131,10,0.076,0.053,"REAC:5617833","rea",3,"Assembly of the primary cilium",1,"OFD1,HDAC6,CEP164,ATAT1,IFT172,BBS1,FBF1,SFI1,FGFR1OP,HAUS5",NA
"10","brown",TRUE,0.00456,8,594,5,0.008,0.625,"GO:0043615","BP",70,"astrocyte cell migration",1,"HEXB,CCR2,MMP14,GPR183,CCL3",9.88016774721451
