"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","purple","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",3.8787534788359e-96
"2","purple","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",6.55395594768593e-96
"3","purple","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",7.07471912979736e-95
"4","purple","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.25045887798412e-94
"5","purple","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",3.24983897457461e-94
"6","purple","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",3.24983897457461e-94
"7","purple","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.43110895743874e-93
"8","purple","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.43110895743874e-93
"9","purple","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",3.36374661648993e-93
"10","purple","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",6.05740151106042e-93
"11","purple","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",7.91243264627302e-93
"12","purple","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.18396631324479e-90
"13","purple","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.1271881470726e-89
"14","purple","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.1271881470726e-89
"15","purple","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",4.37865677324393e-85
"16","purple","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",4.10627363055503e-84
"17","purple","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",4.10627363055503e-84
"18","purple","salmon_M12_Ribosome__HumanMeta","Brain",2.57490455248671e-82
"19","purple","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",4.05174178847972e-82
"20","purple","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",6.58048798732169e-81
"21","purple","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",3.53684732806431e-73
"22","purple","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.60142439511915e-72
"23","purple","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",6.51187687245647e-52
"24","green","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",8.68270691414705e-45
"25","turquoise","Neuron_probable__Cahoy","Brain",4.27627064483022e-44
"26","brown","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",4.88024195544202e-44
"27","green","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",1.02469936416395e-34
"28","red","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",2.21729518814198e-33
"29","red","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.23221884195127e-32
"30","brown","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",2.83410802270082e-32
"31","brown","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",5.76130672605046e-31
"32","purple","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",6.56002608300753e-31
"33","purple","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",1.15137925358509e-30
"34","purple","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",1.21452985161239e-30
"35","purple","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",1.78455072290871e-30
"36","purple","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",2.868606868514e-30
"37","purple","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",3.50778602557168e-30
"38","brown","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",6.07414090661077e-30
"39","purple","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",9.84102388933274e-29
"40","brown","105897_REACTOME_DNA_Replication__Reactome_NCBI_Biosystems","PW_Lists",8.95368969949384e-28
"41","red","Substantia Nigra, pars reticulata_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",3.762591129969e-26
"42","red","Lymphcytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",1.54124211656126e-25
"43","green","105983_REACTOME_HIV_Infection__Reactome_NCBI_Biosystems","PW_Lists",8.36478852875153e-25
"44","green","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",1.08556985968308e-23
"45","brown","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",1.09138048786379e-23
"46","brown","cyan_M4_Mitochondria__MouseMeta","Brain",1.96717366371957e-23
"47","green","160950_REACTOME_Processing_of_Capped_Intron-Containing_Pre-mRNA__Reactome_NCBI_Biosystems","PW_Lists",1.90675568148897e-22
"48","brown","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",4.8249391615783e-22
"49","red","106416_REACTOME_Translocation_of_ZAP-70_to_Immunological_synapse__Reactome_NCBI_Biosystems","PW_Lists",5.37932252027339e-22
"50","red","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",1.29122770633369e-21
"51","red","106417_REACTOME_Generation_of_second_messenger_molecules__Reactome_NCBI_Biosystems","PW_Lists",4.19740366851426e-21
"52","red","pink_M10_Microglia(Type1)__HumanMeta","Brain",9.48915072505455e-21
"53","greenyellow","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",1.55387272115728e-20
"54","brown","132956_KEGG_Metabolic_pathways__Kegg_NCBI_Biosystems","PW_Lists",6.78394983377193e-20
"55","red","106415_REACTOME_Phosphorylation_of_CD3_and_TCR_zeta_chains__Reactome_NCBI_Biosystems","PW_Lists",1.21310414309988e-19
"56","black","magenta_M8_Microglia(Type2)__HumanMeta","Brain",1.34860556921031e-19
"57","red","106414_REACTOME_TCR_signaling__Reactome_NCBI_Biosystems","PW_Lists",2.91996424213e-19
"58","black","RedBloodCell__Kabanova","Blood",1.72374451670761e-18
"59","greenyellow","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",3.43943512424852e-18
"60","red","106413_REACTOME_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell__Reactome_NCBI_Biosystems","PW_Lists",7.60829319916554e-18
"61","red","B7.1 / B7.2 (CD80  CD86) CD28__ImmunePathway","Immune",1.9125151992002e-17
"62","green","105951_REACTOME_mRNA_Splicing__Reactome_NCBI_Biosystems","PW_Lists",2.00039309095366e-17
"63","green","105952_REACTOME_mRNA_Splicing_-_Major_Pathway__Reactome_NCBI_Biosystems","PW_Lists",2.00039309095366e-17
