"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","tan","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.06476207707904e-129
"2","tan","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",4.10041810331255e-126
"3","tan","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",2.11259548198577e-125
"4","tan","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",2.52755118606342e-124
"5","tan","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",2.52755118606342e-124
"6","tan","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",3.40498129265542e-124
"7","tan","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.52857684804908e-120
"8","tan","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.52857684804908e-120
"9","tan","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.31022823748515e-119
"10","tan","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",1.42146929985849e-119
"11","tan","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",8.98243577872069e-119
"12","tan","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.03136377973446e-117
"13","tan","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.03136377973446e-117
"14","tan","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",1.29430132748136e-116
"15","tan","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",2.69818433370838e-115
"16","tan","salmon_M12_Ribosome__HumanMeta","Brain",1.10114060441792e-111
"17","tan","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",5.44583680817124e-111
"18","tan","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",3.30497839461516e-109
"19","tan","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",5.56212068967188e-107
"20","tan","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",5.56212068967188e-107
"21","tan","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",5.06452127985536e-95
"22","tan","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.71193390970198e-94
"23","tan","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",5.58434106777742e-77
"24","cyan","Neuron_probable__Cahoy","Brain",2.58521508094674e-75
"25","grey60","pink_M10_Microglia(Type1)__HumanMeta","Brain",2.14778486813282e-50
"26","tan","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",2.58490551148203e-48
"27","tan","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",3.14671119240016e-47
"28","tan","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",1.65067871999688e-46
"29","tan","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",3.86040931336198e-46
"30","tan","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",6.24723608190558e-45
"31","tan","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",6.05322204854857e-43
"32","cyan","Neuron_definite__Cahoy","Brain",9.08890211534387e-43
"33","darkred","cyan_M4_Mitochondria__MouseMeta","Brain",4.38428879361025e-40
"34","grey60","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.98514598434988e-38
"35","greenyellow","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",2.68326689632852e-33
"36","tan","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",2.58403677783403e-32
"37","darkred","cyan_M4_Mitochondria__HumanMeta","Brain",1.90417817824054e-31
"38","cyan","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",1.74230015980602e-29
"39","grey60","Lateral group of Nuclei, Dorsal Division_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",9.47831934719119e-29
"40","grey60","Substantia Nigra, pars reticulata_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",8.52811412582648e-28
"41","violet","tan_M12_Hypoxia__CTX","Brain",2.79358910012241e-27
"42","violet","magenta_M8_Microglia(Type2)__HumanMeta","Brain",6.30823588060543e-27
"43","cyan","6001_synapsedb_pad_3552__Palazzolo_and_Wang","PW_Lists",1.00700472602057e-26
"44","greenyellow","red_M11_Neuron__HumanMeta","Brain",1.22284577658529e-26
"45","cyan","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",4.02457689246069e-26
"46","purple","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",1.67698050617842e-25
"47","greenyellow","yellow_M18__CTX","Brain",4.26487905643312e-25
