"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","black","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",1.15331535121479e-135
"2","black","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",9.37531749030352e-132
"3","black","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",8.94950583524931e-131
"4","black","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",8.36863532477454e-130
"5","black","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",8.36863532477454e-130
"6","black","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",7.12577396638068e-129
"7","black","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",7.12577396638068e-129
"8","black","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",3.10396515563426e-128
"9","black","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",5.58004027380474e-128
"10","black","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.04993563903314e-124
"11","black","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",7.53496554474353e-122
"12","black","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",2.77874696852221e-121
"13","black","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.36170052416282e-117
"14","black","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.36170052416282e-117
"15","black","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",2.16986446967117e-117
"16","black","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",6.13585439765861e-116
"17","black","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",1.41151981524383e-113
"18","black","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.41151981524383e-113
"19","black","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.65853468539629e-113
"20","black","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.21787148620381e-102
"21","black","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",6.34170740818927e-102
"22","black","salmon_M12_Ribosome__HumanMeta","Brain",5.05383236503027e-98
"23","black","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",4.66240375094413e-81
"24","black","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",1.61946848462438e-56
"25","black","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",8.78238684903689e-47
"26","black","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",2.74042888583008e-46
"27","blue","pink_M10_Microglia(Type1)__HumanMeta","Brain",4.6977497812004e-46
"28","black","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",2.18900736515773e-43
"29","black","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",2.18900736515773e-43
"30","black","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",5.10445839056705e-43
"31","blue","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",5.568199484808e-39
"32","black","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",7.33017329382044e-36
"33","saddlebrown","cyan_M4_Mitochondria__MouseMeta","Brain",1.60350464680349e-32
"34","blue","Substantia Nigra, pars reticulata_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",2.12143467361171e-31
"35","blue","Lateral group of Nuclei, Dorsal Division_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",1.01054609350726e-29
"36","saddlebrown","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",3.73837433641167e-29
"37","coral2","principal sensory nucleus of trigeminal nerve_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",2.60990012017431e-28
"38","saddlebrown","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",1.17208781136269e-27
"39","pink","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",1.48751744186132e-27
"40","saddlebrown","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.69552847935632e-26
"41","saddlebrown","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.69552847935632e-26
"42","saddlebrown","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",1.0956497332907e-25
"43","pink","Lymphcytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",2.53676156351565e-25
