"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","blue",TRUE,0.014,289,909,33,0.036,0.114,"GO:0051480","BP",26,"regulation of cytosolic calcium ion concentration",1,"CD4,BAK1,CYBA,GNA15,P2RX5,BAX,MCOLN1,CORO1A,PIK3CG,TRPV4,PTPN6,PTK2B,CCR2,CXCR4,OPRL1,PDE6B,C5AR2,GPR65,TRPM2,SNCA,UBASH3B,SEPN1,CCR1,P2RY1,FPR2,FPR1,C3AR1,CXCR2,P2RY8,FPR3,C5AR1,MYO5A,LYN",5.99126715920722
"2","blue",TRUE,0.0059,265,909,32,0.035,0.121,"GO:0007204","BP",26,"positive regulation of cytosolic calcium ion concentration",2,"CD4,BAK1,CYBA,GNA15,P2RX5,BAX,MCOLN1,CORO1A,PIK3CG,TRPV4,PTPN6,PTK2B,CCR2,CXCR4,OPRL1,C5AR2,GPR65,TRPM2,SNCA,UBASH3B,SEPN1,CCR1,P2RY1,FPR2,FPR1,C3AR1,CXCR2,P2RY8,FPR3,C5AR1,MYO5A,LYN",6.12229542161362
"3","blue",TRUE,0.00273,1236,909,98,0.108,0.079,"GO:1901135","BP",11,"carbohydrate derivative metabolic process",1,"FUCA2,DERA,MIR5010,HEXB,GALC,SOAT1,CTSA,ABCA7,CHI3L2,VPS9D1,AKR1B1,BAX,NANS,DERL3,ARSA,RENBP,NAGPA,C1GALT1,GALK1,GCNT2,ARSB,ST8SIA4,GNPDA1,PFKFB4,ATP6V1A,MOGS,AMPD2,FBXO6,AKR1A1,PTK2B,ADCY7,CCR2,PFKFB2,NAGK,OPRL1,CFP,SRD5A3,APOBEC3A,CLN6,DCTD,HDHD1,MPP1,CAP1,MGAT1,CHI3L1,PDE6B,LYVE1,AMPD3,EDEM1,SMPD2,GNS,NPL,RNASEH2B,AOAH,ST6GALNAC4,PAPSS1,GALNT6,GPR65,GALNS,ADAMTSL4,SUMF1,SNCA,ATP6V1B2,GBGT1,B3GNT7,CDA,ADPGK,HK3,MGAT4B,ASGR2,AMDHD2,NEU3,GALNT10,PIGO,SMPD1,CSGALNACT2,GLB1,C1GALT1C1,CANT1,HPSE,GBA,CHID1,MPI,FUCA1,KCNE1,SGSH,P2RY13,GCNT1,TET3,SULT1A1,UAP1L1,PSAP,OSTC,NAGA,NEU1,HSPA1B,HEXA,DDOST",3.98458497180981
"4","blue",TRUE,3.23e-06,183,909,31,0.034,0.169,"GO:1901136","BP",11,"carbohydrate derivative catabolic process",2,"FUCA2,DERA,HEXB,GALC,CHI3L2,RENBP,ARSB,GNPDA1,FBXO6,NAGK,APOBEC3A,MGAT1,CHI3L1,LYVE1,AMPD3,EDEM1,GNS,NPL,GALNS,CDA,AMDHD2,NEU3,GLB1,HPSE,GBA,CHID1,FUCA1,SGSH,NAGA,NEU1,HEXA",6.26924983457029
"5","blue",TRUE,2.96e-05,118,909,23,0.025,0.195,"GO:1903509","BP",11,"liposaccharide metabolic process",1,"HEXB,GALC,CTSA,BAX,NANS,ARSA,ARSB,ST8SIA4,CLN6,SMPD2,AOAH,ST6GALNAC4,SUMF1,GBGT1,NEU3,PIGO,SMPD1,GLB1,GBA,PSAP,NAGA,NEU1,HEXA",6.67858341945637
"6","blue",TRUE,1.64e-05,15,909,9,0.01,0.6,"GO:0046348","BP",11,"amino sugar catabolic process",1,"CHI3L2,RENBP,GNPDA1,NAGK,MGAT1,CHI3L1,NPL,AMDHD2,CHID1",8.93570613837366
"7","blue",TRUE,0.00532,202,909,27,0.03,0.134,"GO:0006643","BP",11,"membrane lipid metabolic process",1,"ALDH3B1,HEXB,GALC,CTSA,BAX,ARSA,PLA2G15,ARSB,ST8SIA4,CLN6,PPT1,SMPD2,ST6GALNAC4,SUMF1,GBGT1,NEU3,SGMS2,PIGO,SMPD1,SERINC2,GLB1,GBA,CLN8,PSAP,NAGA,NEU1,HEXA",5.87024052680499
"8","blue",TRUE,0.000417,115,909,21,0.023,0.183,"GO:0006664","BP",11,"glycolipid metabolic process",2,"HEXB,GALC,CTSA,BAX,ARSA,ARSB,ST8SIA4,CLN6,SMPD2,ST6GALNAC4,SUMF1,GBGT1,NEU3,PIGO,SMPD1,GLB1,GBA,PSAP,NAGA,NEU1,HEXA",6.69027945921956
"9","blue",TRUE,0.00137,155,909,24,0.026,0.155,"GO:0006665","BP",11,"sphingolipid metabolic process",1,"ALDH3B1,HEXB,GALC,CTSA,BAX,ARSA,PLA2G15,ARSB,ST8SIA4,CLN6,PPT1,SMPD2,ST6GALNAC4,SUMF1,NEU3,SGMS2,SMPD1,SERINC2,GLB1,GBA,CLN8,PSAP,NEU1,HEXA",6.07987470572967
"10","blue",TRUE,1.54e-05,71,909,18,0.02,0.254,"GO:0006687","BP",11,"glycosphingolipid metabolic process",2,"HEXB,GALC,CTSA,BAX,ARSA,ARSB,ST8SIA4,CLN6,SMPD2,ST6GALNAC4,SUMF1,NEU3,SMPD1,GLB1,GBA,PSAP,NEU1,HEXA",7.20110508298555
"11","blue",TRUE,0.0324,24,909,8,0.009,0.333,"GO:0046466","BP",11,"membrane lipid catabolic process",1,"HEXB,GALC,PPT1,NEU3,SMPD1,GBA,NAGA,NEU1",8.3603419934701
"12","blue",TRUE,0.0273,12,909,6,0.007,0.5,"GO:0019377","BP",11,"glycolipid catabolic process",2,"HEXB,GALC,NEU3,GBA,NAGA,NEU1",8.99286455221361
"13","blue",TRUE,0.00454,6,909,5,0.006,0.833,"GO:0019262","BP",11,"N-acetylneuraminate catabolic process",1,"RENBP,GNPDA1,NAGK,NPL,AMDHD2",9.74663635458999
"14","blue",TRUE,0.0275,46,909,11,0.012,0.239,"GO:0045851","BP",13,"pH reduction",1,"SLC11A1,MIR5010,ATP6V1A,ATP6V0B,ATP6V1F,CLN6,PPT1,RAB20,ATP6V1B2,ATP6V0D1,RAB39A",8.27072983478041
"15","blue",TRUE,0.0219,45,909,11,0.012,0.244,"GO:0051452","BP",13,"intracellular pH reduction",2,"SLC11A1,MIR5010,ATP6V1A,ATP6V0B,ATP6V1F,CLN6,PPT1,RAB20,ATP6V1B2,ATP6V0D1,RAB39A",8.3603419934701
"16","blue",TRUE,0.0052,670,909,61,0.067,0.091,"GO:0007169","BP",42,"transmembrane receptor protein tyrosine kinase signaling pathway",1,"CD4,BTK,MIR5010,AP2S1,LCP2,CYBA,ELMO2,TXK,PILRA,BLNK,NCF4,LGMN,RASSF2,HCK,HPN,RAPGEF1,ARPC3,ATP6V1A,NCF2,APH1A,ATP6V0B,PTK2B,FLT3,NCKAP1L,LRP1,ATP6V1F,RHBDF2,ARPC1B,PTPRE,VAV3,CD63,TEC,SDCBP,APH1B,DUSP6,VAV1,SNCA,ATP6V1B2,DOK2,PTPRJ,PAK1,TIAM1,NCF1,ATP6V0D1,AP2M1,NCSTN,SYK,CYBB,PRKCB,RBPJ,GFRA2,RGS14,RASGRP4,GRB2,FES,CSF1R,AP2A2,CSF1,ARPC4,LYN,CYFIP1",4.08150808691533
"17","blue",TRUE,0.0128,28,909,9,0.01,0.321,"GO:0050690","BP",46,"regulation of defense response to virus by virus",1,"CD4,AP2S1,AP1B1,HCK,AP1S1,DOCK2,AP2M1,CD28,AP2A2",8.45878206628335
"18","blue",TRUE,0.0051,133,909,21,0.023,0.158,"GO:0051092","BP",41,"positive regulation of NF-kappaB transcription factor activity",1,"BTK,NLRC4,PYCARD,TRIM14,TRIM25,TLR4,TLR2,CARD14,TNFRSF11A,S100A8,ITGB2,NLRP3,S100A9,S100A12,AIM2,PRKCB,NOD2,TRAPPC9,LGALS9,MYD88,HSPA1B",6.87025083866856
"19","blue",TRUE,0.0418,200,909,25,0.028,0.125,"GO:0051924","BP",24,"regulation of calcium ion transport",1,"CD4,BAK1,CYBA,CD84,P2RX5,BAX,C19ORF26,CORO1A,PIK3CG,PTPN6,PTK2B,OPRL1,EFCAB4B,LILRB2,PTPN22,ARRB2,SNCA,CACNA2D4,UBASH3B,SEPN1,CCR1,SLC30A1,KCNE3,MYO5A,LYN",6.04842557304717
"20","blue",TRUE,0.0064,266,909,32,0.035,0.12,"GO:0051604","BP",58,"protein maturation",1,"BAK1,CASP8,ADAMTS2,NLRC4,PCSK5,LGMN,CTSZ,HM13,CTSH,HPN,TFR2,C7,APH1A,SRGN,CFP,RHBDF2,C5AR2,SPPL2A,APH1B,TSPAN33,NCSTN,CTSS,MFI2,C2,SCG5,C3AR1,ATP6AP2,C5AR1,CR1,C4B,CFB,C4A",5.79059646374507
"21","blue",TRUE,0.0055,239,909,30,0.033,0.126,"GO:0016485","BP",58,"protein processing",2,"BAK1,CASP8,ADAMTS2,NLRC4,PCSK5,LGMN,CTSZ,HM13,CTSH,HPN,C7,APH1A,SRGN,CFP,RHBDF2,C5AR2,SPPL2A,APH1B,NCSTN,CTSS,MFI2,C2,SCG5,C3AR1,ATP6AP2,C5AR1,CR1,C4B,CFB,C4A",5.85481605647936
