"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","darkorange2","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",9.75752937162923e-93
"2","darkorange2","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",2.28598918978994e-89
"3","darkorange2","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",4.6808178570031e-89
"4","darkorange2","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.48049735615877e-87
"5","darkorange2","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.48049735615877e-87
"6","darkorange2","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",8.47532171297044e-86
"7","darkorange2","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",1.88820256653453e-84
"8","darkorange2","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.88820256653453e-84
"9","darkorange2","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.88820256653453e-84
"10","darkorange2","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.88820256653453e-84
"11","darkorange2","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",4.05539247496369e-83
"12","darkorange2","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",9.80296288095334e-83
"13","darkorange2","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",9.80296288095334e-83
"14","darkorange2","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.21079007023409e-82
"15","darkorange2","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.73509410508974e-81
