"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"1","blue","brown_M3_Astrocytes__HumanMeta","Brain",6.25771118195438e-159
"2","black","blue_M2_Oligodendrocytes__HumanMeta","Brain",5.04380548065339e-145
"3","black","Red Nucleus_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",3.90551409611447e-132
"4","blue","Astrocyte_probable__Cahoy","Brain",3.70217589919533e-122
"5","black","Red Nucleus_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",1.06225491498198e-115
"6","brown","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",4.94852763805753e-115
"7","brown","Neuron_probable__Cahoy","Brain",6.44274525671223e-115
"8","brown","red_M11_Neuron__HumanMeta","Brain",1.35532695743515e-111
"9","turquoise","Neuron_probable__Cahoy","Brain",7.5971622305018e-108
"10","blue","brown_M15_Astrocyte__CTX","Brain",4.26104846511167e-104
"11","tan","441_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.97467419160643e-102
"12","tan","83036_KEGG_Ribosome__Kegg_NCBI_Biosystems","PW_Lists",5.97467419160643e-102
"13","tan","413404_KEGG_Ribosome,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",1.75812034326704e-100
"14","tan","105976_REACTOME_Eukaryotic_Translation_Elongation__Reactome_NCBI_Biosystems","PW_Lists",5.83280513858944e-100
"15","tan","105977_REACTOME_Peptide_chain_elongation__Reactome_NCBI_Biosystems","PW_Lists",4.80632135738534e-97
"16","tan","198853_WikiPathways_Cytoplasmic_Ribosomal_Proteins__Wiki_Pathways_NCBI_Biosystems","PW_Lists",3.07069733181092e-95
"17","brown","blue_M16_Neuron__CTX","Brain",5.02022494676536e-95
"18","tan","105968_REACTOME_Formation_of_a_pool_of_free_40S_subunits__Reactome_NCBI_Biosystems","PW_Lists",8.59887471155528e-95
"19","tan","105978_REACTOME_Eukaryotic_Translation_Termination__Reactome_NCBI_Biosystems","PW_Lists",1.13157307399374e-94
"20","tan","106077_REACTOME_Viral_mRNA_Translation__Reactome_NCBI_Biosystems","PW_Lists",1.13157307399374e-94
"21","tan","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",2.21285999312779e-91
"22","tan","366242_REACTOME_Nonsense_Mediated_Decay_Independent_of_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.41571012316238e-90
"23","black","Ventral Thalamus_globalMarker(top200)__HBA","HumanBrainRegions",5.83107880659977e-90
"24","black","Globus Pallidus_globalMarker(top200)__HBA","HumanBrainRegions",9.60030519213746e-89
"25","black","White Matter_globalMarker(top200)__HBA","HumanBrainRegions",9.60030519213746e-89
"26","tan","160955_REACTOME_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression__Reactome_NCBI_Biosystems","PW_Lists",2.3765360101372e-88
"27","cyan","pink_M10_Microglia(Type1)__HumanMeta","Brain",4.97895294468071e-88
"28","tan","105973_REACTOME_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit__Reactome_NCBI_Biosystems","PW_Lists",8.80271147461581e-88
"29","tan","530746_REACTOME_SRP-dependent_cotranslational_protein_targeting_to_membrane__Reactome_NCBI_Biosystems","PW_Lists",3.1775173924668e-87
"30","tan","salmon_M12_Ribosome__HumanMeta","Brain",2.47884644044979e-84
"31","tan","105966_REACTOME_Eukaryotic_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.32911421876364e-84
"32","tan","105967_REACTOME_Cap-dependent_Translation_Initiation__Reactome_NCBI_Biosystems","PW_Lists",4.32911421876364e-84
"33","tan","105965_REACTOME_Translation__Reactome_NCBI_Biosystems","PW_Lists",4.91553238719202e-83
"34","tan","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",1.08056077110711e-79
"35","tan","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",1.08056077110711e-79
"36","black","Putamen_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",1.62834967127425e-78
"37","black","nucleus subceruleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",2.49960947621554e-78
"38","black","turquoise_M9_Oligodendrocyte__CTX","Brain",6.64994707350026e-78
"39","tan","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.82854238907706e-74
"40","tan","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",4.56380695469037e-73
"41","brown","brown_downAD_mitochondrion__Blalock_AD","Brain",8.01081169359847e-73
"42","blue","Astrocyte_definite__Cahoy","Brain",6.62991410768843e-71
"43","turquoise","green_M5_Mitochondria__HumanMeta","Brain",2.42896542432161e-68
"44","brown","black_M1_PvalbInterneurons__HumanMeta","Brain",3.18878620679813e-65
"45","cyan","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",2.69681362741561e-63
"46","brown","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",2.1028729172098e-60
"47","brown","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",7.9367609056194e-59
"48","green","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",4.06673969874189e-56
"49","black","gigantocellular group_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.40032478927372e-54
"50","turquoise","Autism_associated_module_M12__Voineagu","Brain",1.55564088633602e-50
"51","cyan","Substantia Nigra, pars reticulata_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",5.2462019456773e-50
"52","tan","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",8.15435537662769e-50
"53","blue","red_ACCandCaudate__HumanChimp","Brain",1.39939135165329e-49
"54","pink","Astrocyte_probable__Cahoy","Brain",2.77137212029102e-49
"55","darkred","cyan_M4_Mitochondria__MouseMeta","Brain",1.21398272257275e-48
"56","black","tan_noChangeAD_oligo_plasmaMembrane__Blalock_AD","Brain",1.56208821318813e-47
"57","black","Oligodendrocyte_probable__Cahoy","Brain",4.781495385096e-47
"58","darkred","cyan_M4_Mitochondria__HumanMeta","Brain",3.24815045581233e-46
"59","greenyellow","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.81452543491191e-44
"60","cyan","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",1.92538415238111e-43
"61","brown","blue_Cortex__HumanChimp","Brain",6.51428699392489e-43
"62","cyan","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",9.60546691231517e-43
"63","black","Oligodendrocyte_definite__Cahoy","Brain",7.24211463553457e-42
"64","pink","brown_M3_Astrocytes__HumanMeta","Brain",7.06917872772366e-40
"65","darkred","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",9.79161790899425e-40
