"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","lavenderblush3",TRUE,0.02,146,18,4,0.222,0.027,"GO:0098798","CC",3,"mitochondrial protein complex",1,"CHCHD3,MT-ND2,MT-CO1,TIMM23B",5.844359757117
"2","lavenderblush3",TRUE,0.0105,124,18,4,0.222,0.032,"GO:0098800","CC",3,"inner mitochondrial membrane protein complex",2,"CHCHD3,MT-ND2,MT-CO1,TIMM23B",6.04391438103473
"3","lavenderblush3",TRUE,0.0256,1844,11,8,0.727,0.004,"REAC:74160","rea",1,"Gene Expression",1,"THOC3,PABPC1,CNOT11,EEF1A1P5,MT-ND2,MT-CO1,MT-TS1,RPS28",NA
"4","lavenderblush3",TRUE,0.00239,42,11,3,0.273,0.071,"REAC:6785470","rea",2,"tRNA processing in the mitochondrion",1,"MT-ND2,MT-CO1,MT-TS1",NA
"5","darkslateblue",TRUE,0.0282,17,164,4,0.024,0.235,"GO:1902884","BP",2,"positive regulation of response to oxidative stress",1,"NOX1,SFPQ,RIPK1,PARK2",9.26112853880829
"6","darkslateblue",TRUE,0.0217,16,164,4,0.024,0.25,"GO:1900409","BP",2,"positive regulation of cellular response to oxidative stress",2,"NOX1,SFPQ,RIPK1,PARK2",9.26112853880829
"7","darkslateblue",TRUE,0.0121,14,164,4,0.024,0.286,"GO:1903209","BP",2,"positive regulation of oxidative stress-induced cell death",1,"NOX1,SFPQ,RIPK1,PARK2",9.52349280327578
"8","darkslateblue",TRUE,0.0121,14,164,4,0.024,0.286,"GO:0042754","BP",1,"negative regulation of circadian rhythm",1,"SFPQ,CRY2,PER2,GHRL",9.11802769516761
"9","darkslateblue",TRUE,0.0121,14,164,4,0.024,0.286,"GO:2000001","BP",3,"regulation of DNA damage checkpoint",1,"RINT1,CUL4A,FBXO4,KIAA1967",9.26112853880829
"10","sienna3",TRUE,0.0196,405,177,15,0.085,0.037,"GO:0018205","BP",6,"peptidyl-lysine modification",1,"CREBBP,HDAC7,SRCAP,NUP188,DOT1L,MIR555,NUP214,PIAS3,SETD1B,XPC,EHMT1,EP400,TRRAP,ENSG00000272333,MLLT6",5.43919857690718
"11","sienna3",TRUE,0.0108,9000,177,115,0.65,0.013,"GO:0043170","BP",3,"macromolecule metabolic process",1,"DVL2,CREBBP,PKD1,IDS,CCDC88C,CHPF2,EDC4,USP36,UNKL,HDAC7,SPEN,PHRF1,BAZ2A,PTPN23,CIC,SRCAP,SSH1,CHERP,KHSRP,MAVS,RNF31,NUP188,SBF1,MTMR3,TRPC4AP,MGRN1,MON1B,HERC1,DOT1L,PTCD1,RGP1,ZMIZ1,RAI1,DPH1,MDN1,GORASP1,MIR555,MIR3614,ADCY7,AGO2,PLCG1,GGA3,STK35,KDM5C,THRA,ZNF384,NUP214,DGCR8,SAFB2,MLLT1,PIAS3,DCAF8,KLHL36,SETD1B,IGF1R,DHX38,MBD1,SNRNP200,RNF44,LRRK1,XPC,ELMSAN1,NODAL,TATDN2,ZNF276,SIK3,PCSK7,MAML1,SYVN1,RBM15,USP49,SRRM2,NFRKB,USP19,HECTD4,PRPF8,ZHX3,MLXIP,MTHFR,POLE,NR2C2,KLHL11,ERN1,SAMD4B,ARID3B,EHMT1,SGSH,TNRC18,EP400,BCL9L,ZNF395,ZNF490,SUPT5H,TRRAP,NCOR2,MYO18A,PLXNB2,MKL1,MAFG,HTT,HIST4H4,DDX39B,CDC42BPB,MAP3K3,NOS1AP,SMG5,TRIM39,ZNF316,DDX47,ATXN1L,PISD,PI4KA,ENSG00000272333,SOCS7,MLLT6",1.48452897992254
"12","sienna3",TRUE,0.0126,5103,177,76,0.429,0.015,"GO:0090304","BP",3,"nucleic acid metabolic process",1,"DVL2,CREBBP,PKD1,EDC4,HDAC7,SPEN,PHRF1,BAZ2A,CIC,SRCAP,CHERP,KHSRP,MAVS,RNF31,NUP188,MON1B,DOT1L,PTCD1,ZMIZ1,RAI1,MDN1,MIR555,MIR3614,AGO2,KDM5C,THRA,ZNF384,NUP214,DGCR8,SAFB2,MLLT1,PIAS3,SETD1B,IGF1R,DHX38,MBD1,SNRNP200,RNF44,XPC,ELMSAN1,NODAL,TATDN2,ZNF276,MAML1,RBM15,USP49,SRRM2,NFRKB,PRPF8,ZHX3,MLXIP,POLE,NR2C2,ERN1,SAMD4B,ARID3B,EHMT1,TNRC18,BCL9L,ZNF395,ZNF490,SUPT5H,TRRAP,NCOR2,MYO18A,MKL1,MAFG,HIST4H4,DDX39B,SMG5,ZNF316,DDX47,ATXN1L,PI4KA,ENSG00000272333,MLLT6",2.2717223785017
"13","sienna3",TRUE,0.0454,10105,177,123,0.695,0.012,"GO:0044237","BP",3,"cellular metabolic process",1,"DVL2,CREBBP,PKD1,IDS,CCDC88C,CHPF2,EDC4,USP36,UNKL,HDAC7,SPEN,PHRF1,BAZ2A,PTPN23,CIC,SRCAP,SSH1,CHERP,KHSRP,MAVS,RNF31,NUP188,SBF1,MTMR3,TRPC4AP,MGRN1,SLC7A6,MON1B,HERC1,DOT1L,PTCD1,RGP1,ZMIZ1,RAI1,DPH1,MDN1,GORASP1,MIR555,MIR3614,ADCY7,AGO2,PLCG1,GGA3,STK35,KDM5C,THRA,ZNF384,NUP214,DGCR8,SAFB2,MLLT1,PIAS3,DCAF8,KLHL36,SMPD4,SETD1B,DUOXA2,IGF1R,DHX38,MBD1,SNRNP200,RNF44,LRRK1,XPC,ELMSAN1,NODAL,TATDN2,ZNF276,SIK3,PCSK7,MAML1,NEU3,SYVN1,RBM15,USP49,SRRM2,NFRKB,USP19,HECTD4,PRPF8,ZHX3,MLXIP,MTHFR,POLE,NR2C2,KLHL11,ERN1,SAMD4B,ARID3B,EHMT1,NME9,SGSH,TNRC18,EP400,BCL9L,ZNF395,ZNF490,SUPT5H,TRRAP,NCOR2,MYO18A,CACNA1H,PLXNB2,MKL1,MAFG,HTT,HIST4H4,SZT2,DDX39B,CDC42BPB,MAP3K3,NOS1AP,SMG5,TRIM39,ZNF316,DDX47,ATXN1L,PISD,PI4KA,PLA2G4B,ENSG00000272333,SOCS7,MLLT6",1.33189125738454
"14","sienna3",TRUE,0.000276,8276,177,113,0.638,0.014,"GO:0044260","BP",3,"cellular macromolecule metabolic process",2,"DVL2,CREBBP,PKD1,IDS,CCDC88C,CHPF2,EDC4,USP36,UNKL,HDAC7,SPEN,PHRF1,BAZ2A,PTPN23,CIC,SRCAP,SSH1,CHERP,KHSRP,MAVS,RNF31,NUP188,SBF1,MTMR3,TRPC4AP,MGRN1,MON1B,HERC1,DOT1L,PTCD1,RGP1,ZMIZ1,RAI1,DPH1,MDN1,GORASP1,MIR555,MIR3614,ADCY7,AGO2,PLCG1,GGA3,STK35,KDM5C,THRA,ZNF384,NUP214,DGCR8,SAFB2,MLLT1,PIAS3,DCAF8,KLHL36,SETD1B,IGF1R,DHX38,MBD1,SNRNP200,RNF44,LRRK1,XPC,ELMSAN1,NODAL,TATDN2,ZNF276,SIK3,MAML1,SYVN1,RBM15,USP49,SRRM2,NFRKB,USP19,HECTD4,PRPF8,ZHX3,MLXIP,MTHFR,POLE,NR2C2,KLHL11,ERN1,SAMD4B,ARID3B,EHMT1,SGSH,TNRC18,EP400,BCL9L,ZNF395,ZNF490,SUPT5H,TRRAP,NCOR2,MYO18A,PLXNB2,MKL1,MAFG,HTT,HIST4H4,DDX39B,CDC42BPB,MAP3K3,NOS1AP,SMG5,TRIM39,ZNF316,DDX47,ATXN1L,PI4KA,ENSG00000272333,SOCS7,MLLT6",1.62152325167179
